,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_exploration_final_eps,params_exploration_fraction,params_gamma,params_learning_rate,params_learning_starts,params_net_arch,params_subsample_steps,params_target_update_interval,params_train_freq,state
3633,3633,147,58:33.7,59:15.7,0 days 00:00:42.039941,128,50000,0.00190719,0.001941073,0.98,8.07E-05,10000,medium,1,20000,128,PRUNED
1077,1077,146,04:04.8,04:41.2,0 days 00:00:36.340625,128,50000,0.013010063,0.115588016,0.9999,0.001499893,10000,tiny,4,20000,1,PRUNED
3880,3880,145,45:47.8,46:24.1,0 days 00:00:36.329863,128,50000,0.004017845,0.019976468,0.98,0.000116986,5000,tiny,1,15000,8,PRUNED
4228,4228,145,32:09.7,32:41.9,0 days 00:00:32.241909,128,1000000,0.016184285,0.036864721,0.995,0.003196226,10000,tiny,2,1000,256,PRUNED
1075,1075,144,02:35.8,03:15.6,0 days 00:00:39.786760,64,50000,0.00276042,0.001440115,0.9999,0.007665585,1000,medium,4,20000,128,PRUNED
1598,1598,144,17:39.2,18:23.6,0 days 00:00:44.431139,512,10000,0.046695457,0.005431737,0.99,1.00E-05,1000,small,4,15000,128,PRUNED
2535,2535,144,46:40.4,47:17.9,0 days 00:00:37.546734,32,1000000,0.062049694,0.001956986,0.9999,0.000105814,1000,tiny,1,1,128,PRUNED
252,252,143,23:17.3,24:11.1,0 days 00:00:53.760866,64,1000000,0.00243874,0.003943062,0.99,1.58E-05,1000,medium,4,20000,8,COMPLETE
2479,2479,143,06:31.1,07:03.5,0 days 00:00:32.333279,128,1000000,0.001131605,0.043990658,0.9999,7.63E-05,1000,tiny,2,10000,128,PRUNED
1775,1775,142,13:27.8,14:05.7,0 days 00:00:37.849524,128,10000,0.014866212,0.050898672,0.995,0.000116801,10000,tiny,1,1,128,PRUNED
3470,3470,142,07:36.3,08:16.5,0 days 00:00:40.147347,100,10000,0.012964326,0.003186386,0.995,0.000653561,5000,tiny,1,20000,256,PRUNED
3793,3793,142,46:24.5,47:00.9,0 days 00:00:36.406856,100,50000,0.006525602,0.240171184,0.995,6.29E-05,5000,tiny,1,20000,16,PRUNED
4019,4019,142,17:02.0,17:41.4,0 days 00:00:39.428155,128,1000000,0.02729466,0.038200849,0.995,0.000126326,0,tiny,1,1,8,PRUNED
158,158,141,19:32.1,20:15.8,0 days 00:00:43.660641,256,10000,0.007204704,0.298147342,0.9999,0.001121246,1000,medium,1,20000,1,PRUNED
205,205,141,49:26.6,50:00.9,0 days 00:00:34.250413,256,50000,0.001663845,0.004965229,0.9999,0.000195543,5000,tiny,1,1000,128,PRUNED
348,348,141,21:30.2,22:05.4,0 days 00:00:35.214071,64,50000,0.033077677,0.001524198,0.999,0.000621323,1000,tiny,1,5000,1,PRUNED
877,877,141,57:55.2,58:26.8,0 days 00:00:31.586941,64,10000,0.001995452,0.002226838,0.9999,1.44E-05,1000,medium,4,10000,8,PRUNED
995,995,141,13:42.8,14:11.8,0 days 00:00:28.984333,128,50000,0.045291547,0.004433347,0.99,8.72E-05,1000,tiny,4,10000,1000,PRUNED
1497,1497,141,16:59.7,17:32.3,0 days 00:00:32.616975,64,50000,0.009514648,0.240333667,0.98,0.003007291,5000,medium,4,1000,128,PRUNED
1586,1586,141,10:32.1,11:02.2,0 days 00:00:30.116252,256,50000,0.029524959,0.075249713,0.98,0.000105974,1000,tiny,4,1000,128,PRUNED
1742,1742,141,48:39.5,49:16.0,0 days 00:00:36.520683,128,10000,0.017328963,0.046556644,0.995,0.000189285,10000,tiny,1,1,128,PRUNED
1751,1751,141,55:39.1,56:15.8,0 days 00:00:36.664006,128,10000,0.014005237,0.043816513,0.995,0.000238356,10000,tiny,1,1,128,PRUNED
2995,2995,141,53:53.9,55:19.2,0 days 00:01:25.323246,128,50000,0.001710918,0.001490179,0.995,0.000112546,1000,small,4,1,1,COMPLETE
3209,3209,141,16:43.3,17:13.5,0 days 00:00:30.173475,32,50000,0.002199625,0.003664171,0.995,0.000105993,10000,tiny,4,20000,8,PRUNED
3313,3313,141,24:04.6,24:39.7,0 days 00:00:35.066285,32,50000,0.004265715,0.008128256,0.995,0.000146906,10000,tiny,1,1000,128,PRUNED
3611,3611,141,43:56.1,44:32.0,0 days 00:00:35.868026,256,100000,0.004970782,0.00173,0.9,0.000127504,10000,tiny,1,20000,256,PRUNED
3881,3881,141,46:24.1,46:53.7,0 days 00:00:29.561720,128,50000,0.005581341,0.033583893,0.98,4.44E-05,5000,tiny,8,15000,8,PRUNED
2082,2082,140,46:48.3,47:27.3,0 days 00:00:38.990756,512,10000,0.003170551,0.026973175,0.995,0.001497309,5000,tiny,1,1,8,PRUNED
4153,4153,140,45:34.7,46:11.2,0 days 00:00:36.522812,128,1000000,0.018375919,0.00992448,0.995,0.000243553,10000,tiny,1,1000,256,PRUNED
4368,4368,140,01:42.5,02:14.3,0 days 00:00:31.745311,128,1000000,0.169359961,0.001169336,0.995,0.000129613,5000,tiny,2,1000,16,PRUNED
387,387,139,44:46.4,45:23.2,0 days 00:00:36.823866,128,50000,0.018833429,0.00175612,0.9999,3.93E-05,1000,tiny,1,20000,1,PRUNED
391,391,139,46:56.8,47:27.3,0 days 00:00:30.542394,128,1000000,0.001565721,0.132920703,0.98,1.99E-05,10000,medium,4,20000,256,PRUNED
526,526,139,12:46.9,13:19.8,0 days 00:00:32.926552,16,50000,0.002091553,0.006006621,0.99,1.25E-05,5000,tiny,4,5000,128,PRUNED
728,728,138,22:52.6,23:28.5,0 days 00:00:35.829377,256,50000,0.003491834,0.00943413,0.9999,2.17E-05,1000,medium,4,1000,8,PRUNED
1852,1852,138,07:03.1,08:03.1,0 days 00:00:59.957424,128,10000,0.004082872,0.395367757,0.995,0.000208396,10000,large,1,1,128,PRUNED
2329,2329,138,28:04.1,28:49.7,0 days 00:00:45.535578,128,10000,0.016062448,0.022309918,0.9,0.000369962,10000,tiny,1,1,1000,PRUNED
394,394,137,48:44.9,49:32.7,0 days 00:00:47.836783,64,10000,0.002955013,0.164956044,0.99,1.19E-05,1000,large,1,10000,8,PRUNED
773,773,137,50:06.6,50:35.4,0 days 00:00:28.861589,128,50000,0.083812601,0.005473558,0.9999,0.026150453,10000,tiny,4,1000,16,PRUNED
852,852,137,42:08.2,42:38.8,0 days 00:00:30.629337,64,50000,0.001640881,0.003331105,0.99,1.76E-05,20000,medium,4,1000,4,PRUNED
1619,1619,137,30:30.6,31:04.1,0 days 00:00:33.498845,64,50000,0.00532966,0.036437178,0.98,0.000536234,1000,medium,4,20000,128,PRUNED
1819,1819,137,43:53.0,44:34.0,0 days 00:00:40.951241,128,10000,0.003731552,0.001226849,0.995,0.002095606,10000,tiny,1,1,128,PRUNED
2012,2012,137,01:20.0,02:02.6,0 days 00:00:42.612685,128,10000,0.004912016,0.003169907,0.995,7.64E-05,0,medium,1,5000,4,PRUNED
2139,2139,137,25:16.2,26:03.4,0 days 00:00:47.228600,512,10000,0.00110875,0.222073577,0.95,0.000981979,5000,medium,1,1,16,PRUNED
2301,2301,137,10:00.7,10:36.0,0 days 00:00:35.252925,64,10000,0.041819655,0.001768278,0.995,0.000109514,20000,tiny,1,1,128,PRUNED
2640,2640,137,56:23.9,57:00.2,0 days 00:00:36.235360,32,1000000,0.055876474,0.080803349,0.98,3.37E-05,1000,tiny,1,20000,8,PRUNED
3324,3324,137,31:08.3,32:05.8,0 days 00:00:57.541083,512,50000,0.002513913,0.101212929,0.99,0.001404832,1000,large,2,15000,1,PRUNED
579,579,136,46:31.1,47:15.1,0 days 00:00:43.959254,256,50000,0.041551098,0.003752965,0.98,2.36E-05,1000,medium,4,20000,1000,PRUNED
1186,1186,136,09:39.4,10:11.1,0 days 00:00:31.718970,32,50000,0.038946511,0.021302967,0.98,0.000232879,1000,tiny,4,20000,4,PRUNED
3263,3263,136,51:32.2,52:10.2,0 days 00:00:37.925080,512,50000,0.003552186,0.006164316,0.98,3.19E-05,1000,tiny,1,5000,128,PRUNED
3425,3425,136,38:34.6,39:12.9,0 days 00:00:38.244840,32,50000,0.091185002,0.004521347,0.995,5.90E-05,1000,tiny,1,1,256,PRUNED
4041,4041,136,30:43.3,31:19.6,0 days 00:00:36.368422,512,50000,0.001485802,0.151700593,0.995,7.59E-05,5000,tiny,2,1,256,PRUNED
326,326,135,08:33.9,09:19.6,0 days 00:00:45.666214,128,10000,0.005763243,0.0062604,0.99,2.84E-05,5000,medium,1,20000,8,PRUNED
2229,2229,135,25:10.5,25:50.2,0 days 00:00:39.692171,128,1000000,0.004168632,0.001334377,0.995,0.000127486,1000,tiny,1,5000,256,PRUNED
3888,3888,135,51:02.9,51:39.4,0 days 00:00:36.439721,128,50000,0.004313672,0.026098841,0.995,0.000330788,5000,tiny,1,15000,8,PRUNED
3897,3897,135,57:52.0,58:28.2,0 days 00:00:36.137195,128,50000,0.006976936,0.011293349,0.995,0.000112637,5000,tiny,1,15000,8,PRUNED
4074,4074,135,52:24.0,53:01.2,0 days 00:00:37.172694,16,50000,0.019119058,0.036870018,0.99,0.000672314,5000,tiny,1,1,256,PRUNED
741,741,134,30:56.2,31:27.1,0 days 00:00:30.911909,128,50000,0.01437862,0.002729315,0.99,0.000227228,1000,tiny,2,1000,1000,PRUNED
1576,1576,134,04:42.0,05:20.8,0 days 00:00:38.794341,256,50000,0.002223295,0.019456302,0.99,0.00091153,10000,tiny,2,1000,128,PRUNED
715,715,133,15:02.6,15:37.2,0 days 00:00:34.552173,16,1000000,0.001565282,0.166873109,0.9999,3.63E-05,1000,tiny,1,20000,16,PRUNED
1897,1897,133,40:23.4,41:02.1,0 days 00:00:38.658956,128,10000,0.153399128,0.031419245,0.995,0.249404288,10000,tiny,1,1,128,PRUNED
2685,2685,133,24:31.9,25:06.5,0 days 00:00:34.645922,100,1000000,0.032312332,0.004549075,0.995,2.39E-05,10000,tiny,1,10000,128,PRUNED
3391,3391,133,15:04.4,15:41.6,0 days 00:00:37.176937,100,10000,0.046459902,0.001244805,0.995,0.000255144,10000,tiny,1,1,128,PRUNED
3784,3784,133,40:22.3,41:01.6,0 days 00:00:39.276114,128,50000,0.056989607,0.072948621,0.995,7.22E-05,5000,tiny,4,1000,16,PRUNED
201,201,132,46:59.2,47:35.1,0 days 00:00:35.877297,128,50000,0.011936281,0.03005944,0.9999,2.30E-05,10000,small,1,1000,128,PRUNED
1087,1087,132,10:06.3,10:34.6,0 days 00:00:28.336254,64,50000,0.043972444,0.088011231,0.99,0.000792716,5000,tiny,4,15000,128,PRUNED
1365,1365,132,56:58.5,57:30.6,0 days 00:00:32.107393,128,50000,0.019783196,0.05000104,0.99,2.03E-05,1000,medium,4,1000,16,PRUNED
1393,1393,132,13:38.5,14:13.3,0 days 00:00:34.786263,256,10000,0.050069033,0.043415715,0.99,0.000744427,5000,medium,2,20000,128,PRUNED
1769,1769,132,09:05.2,09:41.2,0 days 00:00:36.000373,128,10000,0.016796941,0.058453837,0.995,0.000172934,10000,tiny,1,1,128,PRUNED
2083,2083,132,47:27.3,48:04.6,0 days 00:00:37.341177,128,1000000,0.001323143,0.007650928,0.995,0.000247959,10000,tiny,1,1,4,PRUNED
2273,2273,132,52:04.0,52:40.0,0 days 00:00:35.999123,32,10000,0.049267282,0.001003888,0.995,0.000121105,10000,tiny,1,1,128,PRUNED
2637,2637,132,54:14.3,55:02.0,0 days 00:00:47.730505,128,1000000,0.008857292,0.003456504,0.999,0.000294214,10000,large,1,5000,128,PRUNED
2673,2673,132,17:02.6,17:34.0,0 days 00:00:31.435027,100,50000,0.024319847,0.004235887,0.995,0.000198798,1000,tiny,2,20000,128,PRUNED
4179,4179,132,01:42.0,02:17.0,0 days 00:00:34.987795,128,1000000,0.016525764,0.033362048,0.995,0.000205031,10000,tiny,1,1000,256,PRUNED
598,598,131,57:16.9,57:53.4,0 days 00:00:36.495794,256,50000,0.00268625,0.054278244,0.995,0.000106486,1000,medium,4,20000,4,PRUNED
3930,3930,131,19:42.8,20:20.9,0 days 00:00:38.161775,128,10000,0.030802092,0.015303193,0.995,0.000108663,0,tiny,1,15000,4,PRUNED
376,376,130,38:16.4,38:44.5,0 days 00:00:28.087542,64,50000,0.002699402,0.198269302,0.99,8.86E-05,5000,tiny,4,20000,128,PRUNED
651,651,130,31:06.6,31:39.5,0 days 00:00:32.939377,128,50000,0.006398891,0.184789662,0.995,1.46E-05,1000,tiny,4,1000,128,PRUNED
3332,3332,130,36:22.4,37:00.2,0 days 00:00:37.813779,64,1000000,0.010714064,0.00242208,0.9999,0.00109487,10000,tiny,1,20000,256,PRUNED
45,45,129,06:34.8,07:17.4,0 days 00:00:42.591008,64,50000,0.005919004,0.053568424,0.999,0.000127199,10000,medium,2,1000,1,PRUNED
85,85,129,32:28.5,32:59.0,0 days 00:00:30.458637,256,50000,0.017692239,0.270301958,0.99,2.80E-05,5000,small,4,20000,4,PRUNED
1709,1709,129,26:32.3,27:05.9,0 days 00:00:33.583754,128,10000,0.016188171,0.006037888,0.995,0.00013307,10000,tiny,1,5000,128,PRUNED
1759,1759,129,01:50.4,02:26.5,0 days 00:00:36.128289,128,10000,0.00291511,0.039873017,0.995,0.000188338,10000,tiny,1,1,128,PRUNED
2137,2137,129,24:00.5,24:38.5,0 days 00:00:38.050184,128,1000000,0.020073515,0.001010553,0.98,3.88E-05,10000,tiny,1,5000,4,PRUNED
2169,2169,129,45:45.1,46:18.6,0 days 00:00:33.497441,128,1000000,0.006027005,0.026011386,0.995,8.86E-05,10000,tiny,2,1,128,PRUNED
2226,2226,129,23:17.2,23:51.0,0 days 00:00:33.759748,128,1000000,0.004988503,0.15693306,0.995,0.00017756,10000,tiny,1,5000,256,PRUNED
53,53,128,11:34.3,12:08.9,0 days 00:00:34.539488,128,50000,0.007153619,0.169181579,0.99,1.72E-05,5000,tiny,2,20000,256,PRUNED
115,115,128,51:31.0,52:05.6,0 days 00:00:34.554151,64,10000,0.006351135,0.297612889,0.995,5.35E-05,5000,tiny,1,1000,128,PRUNED
2854,2854,128,22:22.6,22:56.4,0 days 00:00:33.791768,64,50000,0.01470555,0.001547147,0.9999,0.000858501,1000,tiny,2,1,128,PRUNED
3125,3125,128,21:27.9,22:00.9,0 days 00:00:32.964911,128,1000000,0.003511909,0.447756227,0.99,2.50E-05,10000,tiny,2,1,128,PRUNED
3672,3672,128,25:12.0,25:47.3,0 days 00:00:35.278002,64,1000000,0.002772888,0.027548639,0.9999,0.0014017,0,small,4,1,256,PRUNED
3861,3861,128,33:06.4,33:42.8,0 days 00:00:36.349085,128,50000,0.006637825,0.045833631,0.98,0.000122727,5000,tiny,1,15000,8,PRUNED
426,426,127,08:33.0,09:11.1,0 days 00:00:38.035408,64,50000,0.01462272,0.006501764,0.9999,0.000251966,10000,medium,4,20000,1000,PRUNED
1422,1422,127,30:44.4,31:21.5,0 days 00:00:37.179029,128,50000,0.001608342,0.120530096,0.9999,0.000542332,5000,medium,4,20000,128,PRUNED
1470,1470,127,00:00.2,00:39.1,0 days 00:00:38.852666,512,50000,0.174413442,0.103645563,0.995,5.47E-05,1000,tiny,4,1000,8,PRUNED
1530,1530,127,37:10.2,37:47.8,0 days 00:00:37.671616,64,50000,0.071041028,0.029114525,0.995,0.002509932,5000,medium,4,20000,128,PRUNED
2165,2165,127,43:26.8,43:58.9,0 days 00:00:32.023445,128,1000000,0.024985747,0.027541923,0.995,0.000100405,10000,tiny,2,1,128,PRUNED
2200,2200,127,04:56.2,05:37.3,0 days 00:00:41.130248,128,10000,0.00414634,0.003164864,0.995,0.000192518,0,tiny,1,1,128,PRUNED
2936,2936,127,15:04.0,15:42.8,0 days 00:00:38.809737,128,50000,0.021369759,0.009483787,0.98,3.13E-05,5000,tiny,1,5000,1000,PRUNED
3585,3585,127,26:36.1,27:14.2,0 days 00:00:38.088301,256,50000,0.045834206,0.001127128,0.98,0.000156251,5000,tiny,2,1,1000,PRUNED
3588,3588,127,28:47.9,29:24.4,0 days 00:00:36.497271,32,100000,0.005442976,0.023321666,0.99,0.003961391,20000,tiny,4,20000,4,PRUNED
3790,3790,127,44:19.0,44:59.0,0 days 00:00:39.997914,128,50000,0.00123533,0.011449466,0.995,0.000102622,5000,small,1,1000,16,PRUNED
4329,4329,127,35:51.2,36:32.4,0 days 00:00:41.151216,128,1000000,0.001339656,0.048939147,0.995,5.12E-05,10000,tiny,1,1000,8,PRUNED
966,966,126,56:05.1,56:46.1,0 days 00:00:41.077988,128,1000000,0.002258368,0.003534349,0.9999,0.000185432,5000,medium,4,20000,128,PRUNED
1866,1866,126,18:26.6,19:18.5,0 days 00:00:51.872563,128,10000,0.002868248,0.050698145,0.995,0.000285354,10000,large,1,1,128,PRUNED
2196,2196,126,02:18.4,02:59.7,0 days 00:00:41.347067,16,10000,0.02881776,0.0059167,0.995,6.83E-05,10000,tiny,1,1,4,PRUNED
2635,2635,126,52:53.5,53:34.9,0 days 00:00:41.418692,100,50000,0.005316759,0.026542232,0.9999,0.000130989,10000,tiny,4,20000,1,PRUNED
3855,3855,126,29:07.9,29:54.7,0 days 00:00:46.794981,128,50000,0.006974295,0.029493266,0.98,4.90E-05,5000,tiny,1,15000,8,PRUNED
239,239,125,13:18.7,13:48.2,0 days 00:00:29.531774,128,50000,0.001209339,0.002020904,0.9999,0.000443029,20000,small,4,10000,256,PRUNED
1516,1516,125,28:31.6,29:08.9,0 days 00:00:37.350297,256,50000,0.002012802,0.019167449,0.9999,0.000190648,0,tiny,1,20000,128,PRUNED
1975,1975,125,35:36.6,36:16.5,0 days 00:00:39.857736,100,1000000,0.00230896,0.032091762,0.995,0.000119726,10000,medium,8,1,8,PRUNED
2274,2274,125,52:40.0,53:16.4,0 days 00:00:36.457555,100,1000000,0.006364701,0.00768118,0.995,0.000205782,10000,tiny,1,1,128,PRUNED
358,358,124,27:36.7,28:16.1,0 days 00:00:39.415055,512,50000,0.004302303,0.003578554,0.995,0.00010219,20000,medium,2,5000,8,PRUNED
2824,2824,124,03:41.0,04:18.6,0 days 00:00:37.581266,16,10000,0.001424637,0.04876718,0.999,0.00040998,1000,tiny,2,15000,1,PRUNED
288,288,123,46:17.2,46:49.4,0 days 00:00:32.270889,128,50000,0.001804799,0.106016203,0.99,1.89E-05,20000,medium,4,20000,8,PRUNED
429,429,123,10:26.5,11:13.4,0 days 00:00:46.856064,128,50000,0.009588825,0.001159399,0.9999,0.000885285,20000,medium,1,1000,8,PRUNED
744,744,123,32:39.1,33:14.7,0 days 00:00:35.654921,16,10000,0.004977017,0.0489953,0.98,0.000154354,1000,tiny,4,1000,1,PRUNED
2678,2678,123,19:50.9,20:41.8,0 days 00:00:50.935546,128,10000,0.00451141,0.020997142,0.995,6.61E-05,10000,large,4,1,1,PRUNED
2914,2914,123,01:00.5,01:33.1,0 days 00:00:32.620606,100,1000000,0.002057357,0.001233596,0.995,3.43E-05,10000,tiny,2,1000,128,PRUNED
4055,4055,123,40:01.7,40:42.7,0 days 00:00:41.019906,128,50000,0.004698813,0.023757022,0.995,6.08E-05,5000,tiny,1,1,8,PRUNED
4091,4091,123,03:19.5,04:00.3,0 days 00:00:40.810145,128,10000,0.030027013,0.057124757,0.9,8.54E-05,10000,tiny,1,1,256,PRUNED
4151,4151,123,43:47.5,44:26.7,0 days 00:00:39.160458,128,1000000,0.018127918,0.034935535,0.995,0.000306432,10000,tiny,1,1000,256,PRUNED
4294,4294,123,13:29.9,14:10.6,0 days 00:00:40.670078,16,1000000,0.002019913,0.129578009,0.995,0.000295015,5000,tiny,1,1000,4,PRUNED
207,207,122,50:39.7,52:02.6,0 days 00:01:22.919266,64,1000000,0.001198686,0.004051102,0.9999,3.68E-05,20000,large,1,20000,16,COMPLETE
1544,1544,122,45:32.4,46:03.6,0 days 00:00:31.121402,100,50000,0.157210382,0.004514176,0.9999,1.73E-05,1000,tiny,8,1000,128,PRUNED
1880,1880,122,28:15.6,28:52.6,0 days 00:00:36.932315,128,10000,0.001105481,0.08314346,0.995,9.71E-05,10000,tiny,1,1,128,PRUNED
2715,2715,122,46:00.7,47:02.5,0 days 00:01:01.806530,128,10000,0.003804638,0.129594787,0.9999,0.000257883,1000,tiny,1,15000,128,COMPLETE
3773,3773,122,33:12.5,33:51.2,0 days 00:00:38.692572,128,50000,0.008633846,0.001249444,0.995,4.52E-05,5000,tiny,1,20000,16,PRUNED
4148,4148,122,42:01.3,42:37.2,0 days 00:00:35.868384,128,1000000,0.014519489,0.040115881,0.995,0.000363358,10000,tiny,1,1000,256,PRUNED
4226,4226,122,30:48.8,31:22.8,0 days 00:00:34.036956,128,1000000,0.017691045,0.063226882,0.995,0.000121502,10000,tiny,8,1000,256,PRUNED
4362,4362,122,57:32.6,58:11.1,0 days 00:00:38.471485,128,50000,0.023851174,0.066032234,0.99,0.000160058,10000,small,1,20000,16,PRUNED
344,344,121,19:19.3,19:48.4,0 days 00:00:29.131691,256,50000,0.002064513,0.002870793,0.9999,3.11E-05,1000,tiny,4,20000,256,PRUNED
640,640,121,24:18.8,24:54.2,0 days 00:00:35.348562,64,10000,0.035008558,0.006588135,0.9999,2.34E-05,1000,medium,2,1000,128,PRUNED
2194,2194,121,01:08.5,01:45.9,0 days 00:00:37.438092,128,1000000,0.005493739,0.003749145,0.995,0.014853357,10000,tiny,1,1,128,PRUNED
2655,2655,121,05:29.6,06:22.0,0 days 00:00:52.465926,128,50000,0.011581535,0.034250095,0.9999,0.0009867,10000,large,1,20000,128,PRUNED
3776,3776,121,35:06.1,35:51.5,0 days 00:00:45.400682,32,50000,0.021692408,0.023136182,0.995,3.43E-05,5000,tiny,1,20000,16,PRUNED
3986,3986,121,56:31.0,57:24.0,0 days 00:00:53.081743,100,50000,0.004573161,0.096374638,0.995,5.04E-05,10000,large,1,15000,8,PRUNED
4069,4069,121,49:23.1,50:01.6,0 days 00:00:38.450816,128,10000,0.040751083,0.050323525,0.99,0.000141394,5000,tiny,1,1,16,PRUNED
2040,2040,120,20:04.0,20:38.7,0 days 00:00:34.701584,128,10000,0.003283825,0.008285157,0.95,3.27E-05,10000,tiny,2,1,4,PRUNED
2381,2381,119,01:27.1,02:01.2,0 days 00:00:34.133609,128,1000000,0.003282005,0.119333431,0.9,0.000205421,10000,tiny,1,20000,256,PRUNED
2420,2420,119,27:29.8,28:17.1,0 days 00:00:47.292813,32,1000000,0.167274756,0.004063592,0.995,0.000233067,1000,medium,1,20000,128,PRUNED
2473,2473,119,02:47.7,03:48.0,0 days 00:01:00.262224,100,1000000,0.014137238,0.052607456,0.99,0.00224813,5000,tiny,2,5000,1000,COMPLETE
2589,2589,119,22:59.6,23:39.5,0 days 00:00:39.917555,16,1000000,0.001654316,0.003311991,0.98,0.000125697,20000,tiny,1,1,4,PRUNED
2833,2833,119,09:35.4,10:11.8,0 days 00:00:36.390367,32,50000,0.002220256,0.002260614,0.98,0.000473734,0,tiny,2,5000,128,PRUNED
3767,3767,119,29:09.1,29:51.3,0 days 00:00:42.143999,128,50000,0.002577671,0.002226021,0.995,0.000253907,5000,medium,1,20000,16,PRUNED
3801,3801,119,52:10.3,52:46.4,0 days 00:00:36.118619,128,50000,0.063472921,0.080879486,0.95,0.000283795,5000,tiny,4,20000,16,PRUNED
262,262,118,30:32.0,31:03.1,0 days 00:00:31.101956,64,50000,0.002197359,0.003767599,0.99,1.82E-05,1000,medium,4,20000,8,PRUNED
553,553,118,29:01.0,29:43.1,0 days 00:00:42.082680,256,50000,0.004442442,0.002836541,0.9999,0.004276282,10000,medium,1,1000,256,PRUNED
591,591,118,53:33.9,54:05.3,0 days 00:00:31.410842,256,50000,0.001264261,0.001135483,0.98,2.31E-05,1000,medium,4,15000,8,PRUNED
928,928,118,32:21.9,32:53.7,0 days 00:00:31.824904,512,50000,0.015768921,0.00268331,0.99,1.60E-05,1000,medium,4,20000,1000,PRUNED
955,955,118,49:06.6,49:48.2,0 days 00:00:41.552564,256,50000,0.002493371,0.002367456,0.99,1.38E-05,1000,medium,1,20000,128,PRUNED
1410,1410,118,24:04.0,24:34.9,0 days 00:00:30.852926,128,50000,0.004656614,0.001331787,0.9999,2.23E-05,1000,medium,4,20000,128,PRUNED
1499,1499,118,18:16.9,18:53.7,0 days 00:00:36.847428,256,50000,0.045588172,0.005484175,0.9999,0.000371995,1000,medium,4,20000,128,PRUNED
1523,1523,118,32:53.0,33:26.8,0 days 00:00:33.771164,64,10000,0.037504684,0.223509424,0.9999,2.78E-05,1000,tiny,1,20000,128,PRUNED
1599,1599,118,18:23.6,19:10.7,0 days 00:00:47.069618,64,50000,0.005034743,0.003723993,0.999,1.69E-05,1000,tiny,4,20000,1,PRUNED
1602,1602,118,20:09.9,20:52.2,0 days 00:00:42.304480,128,50000,0.0014201,0.001838046,0.99,3.15E-05,1000,medium,1,20000,128,PRUNED
1717,1717,118,31:07.4,31:42.1,0 days 00:00:34.660308,128,10000,0.018406054,0.004875956,0.995,0.000109997,10000,tiny,1,5000,128,PRUNED
1724,1724,118,35:48.9,36:24.8,0 days 00:00:35.946135,128,10000,0.020702534,0.004878407,0.995,0.000122222,10000,tiny,1,1,128,PRUNED
1917,1917,118,53:56.9,54:33.6,0 days 00:00:36.766783,128,10000,0.18113369,0.045159638,0.995,0.000124153,0,tiny,1,1,128,PRUNED
2050,2050,118,25:43.6,26:22.3,0 days 00:00:38.636281,100,1000000,0.068275017,0.005347233,0.995,0.000122257,10000,tiny,2,1,4,PRUNED
2298,2298,118,08:21.2,08:54.2,0 days 00:00:32.985125,100,10000,0.047726809,0.004475499,0.995,0.000408692,1000,tiny,8,1,128,PRUNED
2418,2418,118,26:12.4,26:46.6,0 days 00:00:34.164207,128,50000,0.038981882,0.032922638,0.99,0.000761629,1000,tiny,1,20000,128,PRUNED
2713,2713,118,44:52.8,45:29.7,0 days 00:00:36.885387,100,50000,0.005230672,0.414454424,0.995,6.80E-05,1000,tiny,1,1,128,PRUNED
2816,2816,118,57:52.2,58:30.7,0 days 00:00:38.523377,64,100000,0.015876176,0.056350983,0.9999,0.004623631,1000,tiny,2,5000,1,PRUNED
3403,3403,118,23:11.9,23:48.7,0 days 00:00:36.792322,256,10000,0.014479996,0.003000129,0.99,0.00010013,1000,tiny,4,1,128,PRUNED
3534,3534,118,52:34.5,53:19.0,0 days 00:00:44.494991,64,50000,0.038072758,0.001004611,0.9999,2.34E-05,1000,medium,4,20000,1,PRUNED
4155,4155,118,46:49.9,47:26.9,0 days 00:00:37.017999,128,1000000,0.015925935,0.029832287,0.995,0.000495657,10000,tiny,1,1,256,PRUNED
4323,4323,118,31:58.4,32:33.5,0 days 00:00:35.018967,128,1000000,0.05432876,0.095725539,0.99,0.009630058,10000,small,2,15000,16,PRUNED
237,237,117,12:04.0,12:41.1,0 days 00:00:37.131104,32,10000,0.003192244,0.063884112,0.999,0.000321063,1000,tiny,1,15000,1,PRUNED
253,253,117,24:11.1,24:42.5,0 days 00:00:31.466209,64,1000000,0.002665405,0.004068059,0.99,1.73E-05,1000,medium,4,20000,8,PRUNED
562,562,117,35:07.8,35:39.4,0 days 00:00:31.671300,100,50000,0.010723571,0.001180126,0.995,2.28E-05,1000,medium,4,20000,1000,PRUNED
779,779,117,53:52.4,54:35.8,0 days 00:00:43.340240,256,50000,0.008810222,0.01247097,0.9999,1.89E-05,20000,tiny,1,20000,1000,PRUNED
