,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_exploration_final_eps,params_exploration_fraction,params_gamma,params_learning_rate,params_learning_starts,params_net_arch,params_subsample_steps,params_target_update_interval,params_train_freq,state
315,315,1,15:41.7,16:44.3,0 days 00:01:02.666387,32,10000,0.062772144,0.189469511,0.9,0.001391555,5000,medium,2,5000,8,PRUNED
318,318,1,20:27.1,21:40.9,0 days 00:01:13.752023,256,10000,0.02699715,0.116816675,0.9,0.002827479,0,medium,2,5000,16,PRUNED
319,319,1,21:40.9,22:52.8,0 days 00:01:11.926971,256,10000,0.038531841,0.099510963,0.9,0.003986875,0,medium,2,5000,16,PRUNED
322,322,1,25:45.9,26:56.4,0 days 00:01:10.428304,256,10000,0.028929157,0.130743887,0.9,0.006782667,0,medium,2,5000,16,PRUNED
323,323,1,26:56.4,29:05.6,0 days 00:02:09.224168,512,10000,0.012689619,0.028500077,0.9,0.004618791,5000,medium,1,10000,256,PRUNED
324,324,1,29:05.6,29:57.6,0 days 00:00:52.040682,256,10000,0.033452576,0.093763409,0.9,0.000331328,5000,medium,4,20000,1000,PRUNED
329,329,1,40:58.5,42:43.5,0 days 00:01:45.039176,100,10000,0.023086997,0.135042535,0.9,0.005363331,1000,medium,1,15000,4,PRUNED
330,330,1,42:43.5,44:12.3,0 days 00:01:28.782371,16,10000,0.00257219,0.159313432,0.9,0.00163861,1000,medium,1,15000,16,PRUNED
353,353,1,42:58.9,44:26.6,0 days 00:01:27.668664,100,50000,0.021506067,0.010126682,0.9,0.002041798,20000,medium,1,5000,16,PRUNED
354,354,1,44:26.6,46:20.8,0 days 00:01:54.172292,512,10000,0.025574926,0.014005871,0.9,0.001230281,20000,medium,1,5000,1000,PRUNED
381,381,1,44:07.7,46:04.5,0 days 00:01:56.747610,512,10000,0.034219371,0.258804266,0.9,0.001853611,1000,medium,1,5000,1000,PRUNED
405,405,1,51:44.4,54:08.6,0 days 00:02:24.126544,512,100000,0.018124972,0.004275829,0.9,0.213277962,1000,medium,1,5000,1,PRUNED
433,433,1,27:43.3,29:38.3,0 days 00:01:55.007812,512,100000,0.012875647,0.004116372,0.9,0.008809816,1000,tiny,1,5000,1,PRUNED
456,456,1,30:48.7,32:45.3,0 days 00:01:56.577719,512,100000,0.013676184,0.006031199,0.95,0.006069071,1000,tiny,1,5000,1,PRUNED
457,457,1,32:45.3,34:41.9,0 days 00:01:56.655318,512,100000,0.013351717,0.002627097,0.95,0.021856304,1000,tiny,8,5000,1,PRUNED
469,469,1,02:02.3,04:01.2,0 days 00:01:58.912868,512,100000,0.008340109,0.003890597,0.9,0.802212542,1000,tiny,1,5000,1,PRUNED
476,476,1,19:33.4,20:59.6,0 days 00:01:26.140373,32,100000,0.009530706,0.004545483,0.9,0.016095266,1000,tiny,1,5000,1,PRUNED
479,479,1,24:44.9,26:47.0,0 days 00:02:02.179934,512,100000,0.013550647,0.004074461,0.9,0.171048936,1000,tiny,1,5000,1,PRUNED
483,483,1,32:03.9,32:44.1,0 days 00:00:40.245152,16,100000,0.015049557,0.233117572,0.9,0.00079317,1000,tiny,8,5000,128,PRUNED
488,488,1,43:44.2,45:38.3,0 days 00:01:54.071847,512,100000,0.017458173,0.003043384,0.95,0.01002254,1000,tiny,1,5000,1,PRUNED
491,491,1,49:15.0,50:30.3,0 days 00:01:15.310830,64,100000,0.008149429,0.004782265,0.95,0.004602596,1000,tiny,1,5000,1000,PRUNED
493,493,1,52:25.3,53:59.3,0 days 00:01:33.995257,100,100000,0.015976532,0.005427998,0.95,0.138463214,1000,tiny,1,5000,1,PRUNED
494,494,1,53:59.3,56:00.1,0 days 00:02:00.864425,512,100000,0.006862195,0.002294138,0.95,0.268864522,1000,small,1,5000,4,PRUNED
496,496,1,59:28.7,01:33.8,0 days 00:02:05.060579,512,100000,0.010569073,0.009238674,0.9999,0.452904424,1000,tiny,1,1,128,PRUNED
501,501,1,10:09.6,12:09.4,0 days 00:01:59.855531,512,100000,0.017845349,0.002031005,0.9,0.069656794,1000,small,1,5000,1,PRUNED
516,516,1,39:43.6,41:31.3,0 days 00:01:47.765936,512,50000,0.007254632,0.273586905,0.9,1.54E-05,1000,small,1,5000,4,PRUNED
518,518,1,43:21.4,45:12.0,0 days 00:01:50.589411,512,50000,0.013026839,0.218836968,0.95,2.03E-05,1000,small,1,5000,1,PRUNED
524,524,1,54:13.8,55:37.5,0 days 00:01:23.613924,16,100000,0.015334264,0.005176115,0.9,0.023518598,1000,tiny,1,5000,1,PRUNED
531,531,1,08:29.3,10:23.3,0 days 00:01:53.977986,512,100000,0.007136461,0.004038428,0.9,0.05110689,1000,tiny,1,5000,1,PRUNED
532,532,1,10:23.3,12:16.1,0 days 00:01:52.749969,512,100000,0.141221951,0.020270355,0.95,0.005178361,1000,tiny,1,5000,1,PRUNED
535,535,1,17:33.8,18:23.8,0 days 00:00:50.057310,512,100000,0.018264594,0.028803268,0.99,0.000769815,1000,tiny,8,5000,1000,PRUNED
550,550,1,46:21.4,48:25.3,0 days 00:02:03.871239,512,50000,0.001550666,0.001705887,0.9,0.001063545,1000,small,1,1,1,PRUNED
555,555,1,57:28.2,59:27.5,0 days 00:01:59.290576,512,100000,0.011281276,0.001489844,0.9,0.013018455,1000,small,1,5000,1,PRUNED
557,557,1,01:54.0,04:04.8,0 days 00:02:10.774087,512,100000,0.009791144,0.002800806,0.9,0.138748722,1000,small,1,5000,1,PRUNED
570,570,1,31:06.2,32:43.0,0 days 00:01:36.741431,32,1000000,0.006821109,0.002363118,0.9,0.592994676,1000,small,1,20000,1,PRUNED
578,578,1,47:04.9,49:35.7,0 days 00:02:30.854022,512,50000,0.006111497,0.210371899,0.9,0.516660278,1000,large,1,1000,1,PRUNED
581,581,1,52:58.6,55:27.2,0 days 00:02:28.601855,512,1000000,0.011083459,0.003249774,0.9,0.021859103,1000,large,1,5000,1,PRUNED
588,588,1,08:28.0,09:52.3,0 days 00:01:24.263983,16,50000,0.011776899,0.176118223,0.9,0.005636018,1000,small,1,20000,1,PRUNED
593,593,1,21:46.3,23:19.1,0 days 00:01:32.789258,100,50000,0.006949339,0.257714042,0.9,0.336431822,0,small,1,5000,1,PRUNED
601,601,1,36:30.7,38:07.5,0 days 00:01:36.777211,128,100000,0.008714255,0.00400447,0.9,0.176741383,0,tiny,1,5000,1,PRUNED
605,605,1,44:18.9,46:10.8,0 days 00:01:51.886660,512,50000,0.016368086,0.206153833,0.9,0.028612061,0,small,1,5000,4,PRUNED
606,606,1,46:10.8,47:43.6,0 days 00:01:32.795559,100,100000,0.005657153,0.004257498,0.9,0.951331474,0,tiny,1,5000,1,PRUNED
611,611,1,55:32.1,56:53.7,0 days 00:01:21.543376,32,100000,0.007720811,0.18017238,0.9,0.016719153,5000,tiny,1,5000,1,PRUNED
613,613,1,00:29.5,02:36.5,0 days 00:02:07.051638,512,50000,0.009227172,0.005828808,0.9,0.2430952,1000,tiny,8,10000,1,PRUNED
615,615,1,05:55.8,07:42.8,0 days 00:01:46.945746,16,100000,0.017544542,0.071530614,0.9,0.117354794,1000,large,1,1,4,PRUNED
630,630,1,34:59.4,36:59.0,0 days 00:01:59.567464,512,100000,0.006870953,0.029810745,0.9,0.263487047,1000,tiny,1,5000,1,PRUNED
631,631,1,36:59.0,39:01.1,0 days 00:02:02.190348,512,50000,0.031107807,0.002877232,0.999,0.007398248,1000,small,1,5000,1,PRUNED
633,633,1,42:31.9,44:27.9,0 days 00:01:55.931449,100,50000,0.001087559,0.004728518,0.9,0.745560956,5000,large,1,5000,1,PRUNED
637,637,1,51:17.5,52:39.2,0 days 00:01:21.745923,32,100000,0.093616707,0.004079499,0.99,0.409313603,1000,tiny,1,5000,128,PRUNED
641,641,1,57:09.4,57:54.5,0 days 00:00:45.095624,512,100000,0.08974105,0.193724586,0.9,0.019349854,1000,small,8,5000,128,PRUNED
644,644,1,01:35.1,04:04.7,0 days 00:02:29.562270,512,100000,0.100883774,0.003241083,0.9,0.013862514,1000,large,1,5000,128,PRUNED
650,650,1,15:43.5,17:34.2,0 days 00:01:50.685496,64,50000,0.014840245,0.017690323,0.9,0.003891903,1000,large,1,5000,1,PRUNED
654,654,1,23:50.9,25:52.5,0 days 00:02:01.625728,512,100000,0.016465299,0.006744372,0.9,0.485486973,1000,tiny,1,5000,1,PRUNED
656,656,1,27:47.2,29:48.1,0 days 00:02:00.888442,128,50000,0.013432558,0.069999625,0.9,0.336752381,1000,large,1,10000,1,PRUNED
658,658,1,32:05.0,34:04.7,0 days 00:01:59.751994,512,1000000,0.007436073,0.004200118,0.9,0.010594394,5000,small,1,5000,1,PRUNED
663,663,1,44:58.7,47:01.4,0 days 00:02:02.681279,512,100000,0.082029781,0.008610714,0.9,0.005180561,10000,small,1,1,1,PRUNED
667,667,1,52:28.7,54:29.9,0 days 00:02:01.227816,512,100000,0.014824729,0.003905846,0.9,0.059641984,1000,small,1,5000,1,PRUNED
668,668,1,54:29.9,56:59.5,0 days 00:02:29.578900,512,100000,0.018576307,0.104044372,0.95,0.016642121,1000,large,1,1000,1,PRUNED
674,674,1,07:56.8,10:05.6,0 days 00:02:08.790239,128,100000,0.003388961,0.001395272,0.9,0.189652776,5000,large,1,5000,4,PRUNED
676,676,1,12:01.1,13:35.7,0 days 00:01:34.575899,64,50000,0.014549623,0.002799753,0.999,0.000822848,1000,tiny,1,1,1,PRUNED
682,682,1,23:08.1,24:50.1,0 days 00:01:41.985119,512,50000,0.015539043,0.001465794,0.999,1.82E-05,1000,small,1,5000,1000,PRUNED
691,691,1,40:45.5,41:38.7,0 days 00:00:53.196548,512,100000,0.004862346,0.048546858,0.9,0.105680961,10000,large,8,5000,256,PRUNED
700,700,1,01:37.8,03:11.6,0 days 00:01:33.762353,100,100000,0.00443828,0.011183311,0.9,0.058030362,1000,tiny,1,15000,1,PRUNED
706,706,1,12:26.4,13:55.1,0 days 00:01:28.675301,32,100000,0.013305435,0.003409068,0.9,0.646236997,1000,small,1,5000,1000,PRUNED
712,712,1,25:40.4,27:38.3,0 days 00:01:57.842950,512,50000,0.020187783,0.005569834,0.9,0.344831905,1000,tiny,1,5000,4,PRUNED
713,713,1,27:38.3,29:30.1,0 days 00:01:51.881968,512,100000,0.002640468,0.14021774,0.99,0.030943959,10000,small,1,5000,1,PRUNED
714,714,1,29:30.1,31:32.0,0 days 00:02:01.835124,100,100000,0.015035731,0.014885964,0.9,0.07201505,1000,large,1,5000,1,PRUNED
715,715,1,31:32.0,32:52.0,0 days 00:01:20.019568,16,50000,0.001823653,0.003017777,0.95,0.007642707,5000,tiny,1,15000,256,PRUNED
717,717,1,34:44.8,36:56.7,0 days 00:02:11.850884,512,1000000,0.00148001,0.002457759,0.9,0.247378087,1000,tiny,8,1,1,PRUNED
718,718,1,36:56.7,39:03.0,0 days 00:02:06.298244,512,100000,0.173883171,0.110441865,0.9,0.691124833,1000,small,1,5000,1,PRUNED
735,735,1,16:56.2,18:55.8,0 days 00:01:59.646023,512,50000,0.002424529,0.179229163,0.9,0.189698465,0,small,1,5000,1,PRUNED
748,748,1,47:16.7,48:58.1,0 days 00:01:41.317900,128,50000,0.001001089,0.002424141,0.999,1.28E-05,0,tiny,1,5000,1,PRUNED
750,750,1,50:48.6,53:16.1,0 days 00:02:27.465006,512,100000,0.033882487,0.006002814,0.9,0.024331469,5000,large,1,1000,1,PRUNED
765,765,1,23:11.2,24:32.4,0 days 00:01:21.220707,16,100000,0.023528048,0.010904232,0.9,0.010036981,1000,tiny,1,5000,16,PRUNED
766,766,1,24:32.4,26:13.8,0 days 00:01:41.378012,128,100000,0.040387331,0.060962632,0.9,0.004622851,5000,small,1,20000,1,PRUNED
771,771,1,33:46.1,35:49.3,0 days 00:02:03.215835,512,50000,0.010060231,0.002876347,0.9,0.807269773,1000,small,1,5000,1,PRUNED
773,773,1,37:42.3,39:24.3,0 days 00:01:41.962346,32,100000,0.019140729,0.131982902,0.999,0.050661061,1000,large,1,5000,1,PRUNED
782,782,1,57:25.4,59:28.5,0 days 00:02:03.037793,512,50000,0.016864835,0.002384855,0.9,0.114802237,1000,tiny,8,5000,1,PRUNED
783,783,1,59:28.5,01:28.8,0 days 00:02:00.340206,512,100000,0.073285097,0.015655752,0.999,0.329831741,5000,small,1,5000,1,PRUNED
784,784,1,01:28.8,03:56.0,0 days 00:02:27.169333,512,10000,0.014018675,0.116369933,0.9,0.637875117,10000,large,1,15000,1,PRUNED
788,788,1,08:36.8,10:40.6,0 days 00:02:03.773168,512,100000,0.022129263,0.001199609,0.9,0.235810754,0,small,1,10000,1,PRUNED
791,791,1,14:19.7,15:44.0,0 days 00:01:24.239339,16,50000,0.015956479,0.489054903,0.99,0.000578073,10000,small,1,1,1,PRUNED
796,796,1,25:22.9,27:57.1,0 days 00:02:34.206960,512,50000,0.019445835,0.002775473,0.999,0.395726735,1000,large,1,5000,1,PRUNED
800,800,1,36:18.1,38:07.9,0 days 00:01:49.755147,512,10000,0.007229423,0.005281362,0.9,2.85E-05,10000,small,1,15000,16,PRUNED
803,803,1,43:26.3,44:17.5,0 days 00:00:51.174630,128,10000,0.006105935,0.164305057,0.9,0.012889952,10000,small,4,1000,16,PRUNED
804,804,1,44:17.5,46:12.2,0 days 00:01:54.761985,512,10000,0.001186925,0.001044419,0.9,0.542659965,10000,small,1,5000,16,PRUNED
807,807,1,49:33.2,51:29.1,0 days 00:01:55.979713,512,10000,0.001257934,0.005097066,0.9,0.01894659,10000,small,1,5000,16,PRUNED
808,808,1,51:29.1,53:17.2,0 days 00:01:48.106495,512,10000,0.005569611,0.049523062,0.95,3.50E-05,10000,small,1,15000,16,PRUNED
809,809,1,53:17.2,54:06.1,0 days 00:00:48.858117,512,10000,0.004182819,0.001782414,0.9,0.003007576,10000,small,8,5000,16,PRUNED
825,825,1,23:12.6,25:06.9,0 days 00:01:54.275983,128,50000,0.133875471,0.013094856,0.9,0.121890033,1000,large,1,20000,1,PRUNED
830,830,1,34:14.3,35:53.3,0 days 00:01:39.017751,256,50000,0.008874136,0.00314626,0.9,0.016088205,0,small,1,15000,128,PRUNED
834,834,1,42:51.1,44:24.9,0 days 00:01:33.828466,64,50000,0.017438093,0.003964712,0.9,0.130418873,1000,small,1,5000,4,PRUNED
848,848,1,15:34.4,16:21.5,0 days 00:00:47.082535,32,10000,0.001111211,0.009842652,0.999,0.039416981,1000,large,8,5000,1000,PRUNED
855,855,1,29:15.3,31:29.2,0 days 00:02:13.905543,512,100000,0.004132237,0.002237186,0.999,0.007901873,10000,large,1,20000,256,PRUNED
858,858,1,37:31.6,39:12.0,0 days 00:01:40.480120,100,100000,0.062164034,0.002845117,0.9,0.09546151,0,small,1,5000,16,PRUNED
862,862,1,46:50.1,47:41.9,0 days 00:00:51.808406,256,10000,0.009742245,0.001424528,0.9,0.000399612,1000,large,8,15000,16,PRUNED
863,863,1,47:41.9,48:44.3,0 days 00:01:02.389351,32,50000,0.032668774,0.011801793,0.9,4.48E-05,1000,small,2,5000,16,PRUNED
866,866,1,53:32.7,55:39.9,0 days 00:02:07.159898,512,100000,0.027195706,0.00346157,0.9,0.047771053,1000,small,1,1,16,PRUNED
868,868,1,57:22.2,59:11.0,0 days 00:01:48.747850,128,100000,0.075055082,0.189541511,0.9,0.003489936,1000,large,1,5000,16,PRUNED
876,876,1,13:27.3,15:57.6,0 days 00:02:30.323362,512,100000,0.1010242,0.00538207,0.999,0.18588342,5000,large,1,5000,256,PRUNED
877,877,1,15:57.6,17:35.2,0 days 00:01:37.646202,256,10000,0.001857373,0.006189109,0.9,0.000144176,1000,small,1,15000,16,PRUNED
881,881,1,21:02.8,23:12.3,0 days 00:02:09.488063,512,100000,0.041868217,0.003642977,0.9,0.006608597,5000,medium,1,1,1000,PRUNED
885,885,1,33:48.3,36:12.2,0 days 00:02:23.857739,512,100000,0.032557513,0.004541693,0.9999,0.00245656,1000,large,1,5000,4,PRUNED
896,896,1,59:34.8,01:20.4,0 days 00:01:45.626383,32,50000,0.04037335,0.004816869,0.995,0.028325553,10000,large,1,1,4,PRUNED
914,914,1,35:44.9,37:35.5,0 days 00:01:50.645623,512,100000,0.053760833,0.002289532,0.9,0.014245314,10000,tiny,1,20000,4,PRUNED
923,923,1,53:36.4,55:59.9,0 days 00:02:23.506470,512,10000,0.02214277,0.00451727,0.9,0.00238159,1000,medium,1,15000,1,PRUNED
924,924,1,55:59.9,58:15.6,0 days 00:02:15.773725,512,100000,0.005922414,0.156573869,0.999,0.003127327,10000,large,1,5000,4,PRUNED
927,927,1,01:33.8,03:30.9,0 days 00:01:57.071224,256,100000,0.00153301,0.059666834,0.9,0.009847691,1000,medium,1,5000,1,PRUNED
938,938,1,24:12.5,25:14.9,0 days 00:01:02.438763,16,50000,0.023502604,0.003153437,0.9,0.063484404,1000,medium,2,15000,1000,PRUNED
939,939,1,25:14.9,27:47.1,0 days 00:02:32.173262,512,100000,0.001881961,0.003527311,0.9,0.132047366,5000,large,1,5000,128,PRUNED
945,945,1,37:41.9,40:05.1,0 days 00:02:23.243634,512,1000000,0.138057096,0.088535588,0.995,0.010504846,5000,large,1,5000,4,PRUNED
947,947,1,41:53.5,43:45.9,0 days 00:01:52.417231,512,50000,0.02573097,0.005625968,0.999,0.012168653,10000,tiny,1,15000,1,PRUNED
948,948,1,43:45.9,45:40.6,0 days 00:01:54.725871,512,100000,0.002161214,0.004748626,0.9,0.015400827,1000,small,1,5000,128,PRUNED
950,950,1,46:30.7,48:14.0,0 days 00:01:43.339532,100,50000,0.076981593,0.180711116,0.9,0.086995077,5000,medium,1,5000,1,PRUNED
954,954,1,53:55.8,55:36.3,0 days 00:01:40.528930,128,1000000,0.046205651,0.003919004,0.9,0.872346171,0,small,1,5000,16,PRUNED
955,955,1,55:36.3,58:05.0,0 days 00:02:28.646828,512,50000,0.006704342,0.033513482,0.9,0.049982716,1000,medium,1,1,1,PRUNED
965,965,1,19:38.7,21:05.6,0 days 00:01:26.949101,16,10000,0.020565475,0.003184758,0.95,2.24E-05,1000,small,1,5000,1,PRUNED
966,966,1,21:05.6,22:34.8,0 days 00:01:29.182112,256,100000,0.011252326,0.005435144,0.9,0.065040356,1000,tiny,1,5000,1000,PRUNED
967,967,1,22:34.8,24:19.4,0 days 00:01:44.565161,100,50000,0.00340116,0.003784679,0.9,0.036795644,0,medium,1,5000,16,PRUNED
971,971,1,33:53.7,35:48.7,0 days 00:01:55.022536,512,50000,0.012936356,0.007712892,0.9,0.043558685,10000,small,1,5000,1,PRUNED
978,978,1,50:53.1,53:13.5,0 days 00:02:20.429109,512,100000,0.001145097,0.006657966,0.9,0.808964888,1000,medium,1,5000,256,PRUNED
979,979,1,53:13.5,55:03.1,0 days 00:01:49.632674,512,50000,0.112297296,0.001399306,0.999,0.226875026,5000,tiny,1,5000,16,PRUNED
980,980,1,55:03.1,57:12.0,0 days 00:02:08.864428,256,100000,0.008557934,0.170642577,0.95,0.951534094,1000,large,1,5000,1,PRUNED
989,989,1,13:40.7,15:43.7,0 days 00:02:02.989915,512,10000,0.007614898,0.002865905,0.9,0.153121958,1000,tiny,1,1,16,PRUNED
995,995,1,28:29.7,30:27.0,0 days 00:01:57.371123,512,10000,0.009716558,0.012632943,0.95,0.007661982,0,tiny,1,1,16,PRUNED
997,997,1,34:04.2,34:57.0,0 days 00:00:52.800914,100,10000,0.004790861,0.102064571,0.9,0.002198786,5000,tiny,8,1,16,PRUNED
999,999,1,35:55.5,37:22.1,0 days 00:01:26.685482,16,10000,0.002263138,0.024353512,0.9,6.79E-05,1000,tiny,1,1,16,PRUNED
1001,1001,1,39:09.3,41:04.4,0 days 00:01:55.121137,512,10000,0.008028076,0.00152758,0.9,0.588319399,1000,tiny,1,15000,16,PRUNED
1013,1013,1,02:57.8,04:24.5,0 days 00:01:26.696577,100,1000000,0.066621966,0.087572053,0.9,0.005087552,1000,tiny,1,5000,16,PRUNED
1014,1014,1,04:24.5,06:07.7,0 days 00:01:43.160902,256,10000,0.038117917,0.004922717,0.9,0.721674343,5000,small,1,5000,16,PRUNED
1019,1019,1,16:39.0,18:02.5,0 days 00:01:23.485986,32,10000,0.051328492,0.018993966,0.9,0.053380154,1000,small,1,20000,128,PRUNED
1021,1021,1,19:47.9,20:43.4,0 days 00:00:55.445628,512,10000,0.110289339,0.188853522,0.9999,8.01E-05,1000,small,4,5000,4,PRUNED
1023,1023,1,22:37.7,24:32.5,0 days 00:01:54.767081,512,10000,0.009037845,0.002416568,0.9,1.05E-05,0,tiny,1,15000,128,PRUNED
1025,1025,1,25:21.9,26:40.0,0 days 00:01:18.104299,16,50000,0.003128411,0.005275353,0.9,0.04030761,10000,tiny,1,1000,256,PRUNED
1027,1027,1,28:33.1,30:11.5,0 days 00:01:38.362653,128,50000,0.001257968,0.153580088,0.9,0.025463534,5000,large,1,5000,1000,PRUNED
1030,1030,1,33:51.9,35:32.5,0 days 00:01:40.604577,256,50000,0.027291811,0.01063832,0.9,0.01542898,1000,tiny,1,5000,1,PRUNED
1034,1034,1,45:00.3,46:24.6,0 days 00:01:24.287367,32,50000,0.007438781,0.002669816,0.9,0.006130725,1000,small,1,5000,128,PRUNED
1045,1045,1,09:43.0,11:13.0,0 days 00:01:30.003652,100,100000,0.074881355,0.005245399,0.9,0.018069809,5000,tiny,1,5000,1,PRUNED
1046,1046,1,11:13.0,12:57.3,0 days 00:01:44.342385,256,50000,0.001881494,0.054908604,0.9,0.036165755,1000,small,4,15000,1,PRUNED
1049,1049,1,20:27.4,22:23.4,0 days 00:01:56.042628,512,10000,0.01673288,0.008875244,0.9,0.011640405,1000,small,1,20000,16,PRUNED
1050,1050,1,22:23.4,23:48.4,0 days 00:01:24.953947,32,100000,0.040377304,0.001542837,0.9,0.107585309,5000,tiny,8,5000,1,PRUNED
1058,1058,1,38:25.5,40:04.3,0 days 00:01:38.795915,128,100000,0.010087984,0.003761597,0.95,1.86E-05,1000,tiny,1,1,1,PRUNED
1061,1061,1,45:18.0,49:54.2,0 days 00:04:36.197127,512,100000,0.026435634,0.001235832,0.9,0.004306382,1000,large,1,5000,16,COMPLETE
1062,1062,1,49:54.2,51:29.2,0 days 00:01:34.958294,256,10000,0.049535414,0.196587692,0.995,3.45E-05,5000,small,1,15000,1,PRUNED
1063,1063,1,51:29.2,53:23.2,0 days 00:01:53.997936,512,50000,0.006238123,0.022288566,0.9,0.008975137,1000,tiny,1,5000,4,PRUNED
1067,1067,1,02:57.1,04:31.2,0 days 00:01:34.100253,64,10000,0.001013309,0.010895936,0.9,0.035222662,1000,small,1,5000,1,PRUNED
1080,1080,1,27:51.8,29:48.9,0 days 00:01:57.078649,512,50000,0.022604988,0.005180641,0.98,0.329841522,1000,tiny,1,5000,4,PRUNED
1083,1083,1,33:19.2,34:47.4,0 days 00:01:28.188035,16,50000,0.017515956,0.101376132,0.9999,0.16508451,10000,tiny,1,5000,4,PRUNED
1086,1086,1,38:57.6,40:56.3,0 days 00:01:58.741529,256,100000,0.080777202,0.075887181,0.9,0.004723648,5000,large,1,5000,4,PRUNED
1091,1091,1,48:58.3,50:24.4,0 days 00:01:26.079630,100,10000,0.003303149,0.247016197,0.995,0.003252629,5000,tiny,1,5000,1,PRUNED
1092,1092,1,50:24.4,52:17.4,0 days 00:01:52.973099,512,50000,0.025353126,0.206310209,0.9,0.101643275,1000,small,1,5000,128,PRUNED
1101,1101,1,11:24.0,13:18.4,0 days 00:01:54.360291,512,100000,0.087356702,0.137769519,0.9,0.462224836,10000,tiny,1,5000,1,PRUNED
1111,1111,1,33:36.3,35:11.8,0 days 00:01:35.542749,128,50000,0.065952318,0.068763044,0.9,0.005873813,1000,small,1,10000,1,PRUNED
1117,1117,1,45:45.9,47:45.5,0 days 00:01:59.592874,512,50000,0.008594772,0.06450568,0.9,0.02435616,1000,small,2,5000,1,PRUNED
1122,1122,1,59:08.3,00:42.4,0 days 00:01:34.047737,128,50000,0.011572165,0.119844992,0.9,0.007101057,5000,small,1,15000,1,PRUNED
1123,1123,1,00:42.4,02:37.7,0 days 00:01:55.289993,512,50000,0.004528437,0.086744321,0.9,1.34E-05,20000,small,2,20000,1,PRUNED
1126,1126,1,06:37.0,08:05.8,0 days 00:01:28.767576,64,50000,0.007917647,0.079831885,0.9,0.067718964,10000,small,2,5000,1,PRUNED
1129,1129,1,13:56.3,15:57.8,0 days 00:02:01.534287,512,1000000,0.108912462,0.055215546,0.9,0.03078572,1000,small,1,5000,1,PRUNED
1159,1159,1,12:51.6,14:17.2,0 days 00:01:25.634215,32,1000000,0.105715034,0.003303992,0.9,0.007315563,1000,small,1,15000,16,PRUNED
1163,1163,1,23:18.6,25:04.8,0 days 00:01:46.239297,128,100000,0.00686179,0.047511836,0.9,0.534417753,5000,small,1,5000,16,PRUNED
1175,1175,1,44:44.3,45:57.8,0 days 00:01:13.541858,128,100000,0.012260197,0.00103032,0.9,0.005487349,1000,medium,2,1000,256,PRUNED
1179,1179,1,54:50.6,56:47.8,0 days 00:01:57.199606,512,50000,0.008930993,0.054424509,0.9,0.009157005,10000,small,1,5000,1,PRUNED
1183,1183,1,01:56.1,03:36.5,0 days 00:01:40.453550,512,10000,0.083814308,0.002448595,0.999,0.12076539,1000,tiny,1,5000,1000,PRUNED
1184,1184,1,03:36.5,05:13.8,0 days 00:01:37.324492,100,100000,0.003027489,0.106670705,0.9,0.13632595,1000,small,8,5000,1,PRUNED
1186,1186,1,06:39.0,08:37.2,0 days 00:01:58.172896,512,100000,0.001036587,0.014757197,0.9,0.020873225,1000,tiny,1,5000,1,PRUNED
1188,1188,1,10:43.3,12:40.5,0 days 00:01:57.140831,512,10000,0.069254193,0.297707366,0.9,0.012903231,1000,small,2,10000,1,PRUNED
1190,1190,1,14:03.0,15:42.6,0 days 00:01:39.560015,256,100000,0.002017602,0.022239721,0.9,0.39667253,10000,small,1,5000,128,PRUNED
1193,1193,1,19:31.7,21:55.6,0 days 00:02:23.846962,512,50000,0.003442448,0.029105438,0.99,0.274178433,1000,medium,1,5000,1,PRUNED
1205,1205,1,44:32.2,46:34.9,0 days 00:02:02.677827,512,1000000,0.012779842,0.009901586,0.9,0.002844317,5000,medium,1,5000,1000,PRUNED
1210,1210,1,54:49.4,56:48.4,0 days 00:01:59.076955,512,100000,0.142400883,0.002364791,0.95,0.511676597,1000,tiny,1,5000,1,PRUNED
1211,1211,1,56:48.4,57:35.7,0 days 00:00:47.228860,512,50000,0.016782564,0.15090438,0.9,0.033973139,1000,small,8,5000,16,PRUNED
1228,1228,1,29:56.2,31:20.9,0 days 00:01:24.727399,16,100000,0.008323219,0.002949901,0.9,0.078812228,1000,tiny,2,5000,1,PRUNED
1233,1233,1,42:12.9,44:40.6,0 days 00:02:27.713164,512,50000,0.018651429,0.044827497,0.999,0.00533191,1000,large,1,5000,1,PRUNED
1234,1234,1,44:40.6,46:37.5,0 days 00:01:56.887618,512,100000,0.088723886,0.004652308,0.9,0.059000901,0,tiny,1,5000,1,PRUNED
1237,1237,1,51:53.8,53:41.9,0 days 00:01:48.030850,256,50000,0.001999221,0.009204959,0.9,0.297075972,1000,tiny,8,5000,1,PRUNED
1244,1244,1,04:11.5,06:03.0,0 days 00:01:51.506003,100,50000,0.008966688,0.004453401,0.9,0.173717231,10000,medium,1,5000,256,PRUNED
1247,1247,1,09:33.5,11:59.6,0 days 00:02:26.132029,512,50000,0.01165121,0.005200252,0.9,0.106913682,1000,large,1,20000,128,PRUNED
1256,1256,1,27:59.1,29:19.2,0 days 00:01:20.125742,16,10000,0.002759253,0.007073482,0.9,3.52E-05,10000,small,1,5000,16,PRUNED
1262,1262,1,39:19.5,40:15.8,0 days 00:00:56.243596,100,50000,0.063643049,0.004714087,0.9,0.010163792,10000,large,4,5000,16,PRUNED
