,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_exploration_final_eps,params_exploration_fraction,params_gamma,params_learning_rate,params_learning_starts,params_net_arch,params_subsample_steps,params_target_update_interval,params_train_freq,state
752,752,42,42:02.9,42:46.9,0 days 00:00:44.007453,64,100000,0.015032848,0.001340969,0.995,7.31E-05,5000,medium,1,20000,1,PRUNED
1266,1266,42,57:43.0,58:25.9,0 days 00:00:42.905619,256,1000000,0.003260501,0.100044783,0.999,0.00372142,1000,small,1,15000,1,PRUNED
1314,1314,42,32:38.4,33:28.5,0 days 00:00:50.128403,16,10000,0.002932472,0.093645361,0.95,0.006355871,10000,medium,1,15000,256,PRUNED
1337,1337,42,48:28.9,49:00.8,0 days 00:00:31.921666,64,100000,0.002450381,0.056767877,0.98,0.012166027,5000,small,8,20000,16,PRUNED
1383,1383,42,15:54.5,16:31.5,0 days 00:00:36.967525,512,100000,0.002379571,0.001001196,0.9,0.001374201,0,small,2,20000,16,PRUNED
1642,1642,42,58:17.9,59:03.6,0 days 00:00:45.677427,512,100000,0.117618713,0.395517393,0.9,0.000285109,20000,small,2,20000,1,PRUNED
1825,1825,42,35:20.3,36:11.9,0 days 00:00:51.568381,512,100000,0.128249854,0.002553081,0.99,0.000449327,5000,small,1,5000,1,PRUNED
1990,1990,42,51:02.8,51:49.8,0 days 00:00:46.936017,64,1000000,0.002501061,0.009670951,0.99,0.002928388,5000,small,1,15000,4,PRUNED
2164,2164,42,10:57.2,11:56.5,0 days 00:00:59.275197,64,100000,0.003772504,0.177950212,0.99,7.94E-05,10000,large,1,20000,1,PRUNED
2340,2340,42,27:55.3,28:38.9,0 days 00:00:43.692468,64,100000,0.049548077,0.045525986,0.99,0.000387351,5000,small,1,20000,1,PRUNED
2631,2631,42,09:49.4,10:33.3,0 days 00:00:43.984231,100,50000,0.009777086,0.019143064,0.98,0.00208046,10000,small,4,10000,1,PRUNED
2695,2695,42,57:27.5,58:10.3,0 days 00:00:42.806979,64,10000,0.009048895,0.25289267,0.99,0.008321969,10000,small,1,1000,256,PRUNED
2810,2810,42,20:17.5,20:54.5,0 days 00:00:37.056874,64,100000,0.003505247,0.004824015,0.98,0.030480939,10000,small,4,1000,128,PRUNED
3027,3027,42,55:34.2,56:08.9,0 days 00:00:34.744005,32,100000,0.030159856,0.027241948,0.99,0.054079867,10000,small,8,15000,128,PRUNED
3337,3337,42,18:33.4,20:07.3,0 days 00:01:33.927721,128,100000,0.001426409,0.020646483,0.9999,7.90E-05,5000,large,1,1000,256,COMPLETE
3553,3553,42,00:54.4,01:34.4,0 days 00:00:39.989435,128,100000,0.013940683,0.072361018,0.98,0.020578476,5000,tiny,1,15000,256,PRUNED
3560,3560,42,05:57.6,06:43.1,0 days 00:00:45.546258,64,1000000,0.046865396,0.002476156,0.9,0.001447579,0,small,1,1000,4,PRUNED
3781,3781,42,39:07.0,39:44.1,0 days 00:00:37.161135,256,100000,0.007617225,0.004981624,0.99,0.011536039,5000,small,8,10000,256,PRUNED
401,401,41,20:37.9,21:11.9,0 days 00:00:33.955141,64,100000,0.005467745,0.002021764,0.95,0.002409043,0,small,4,1000,256,PRUNED
424,424,41,42:45.5,43:28.5,0 days 00:00:42.955793,100,10000,0.011378143,0.410342464,0.9,7.05E-05,5000,medium,1,1000,1,PRUNED
742,742,41,33:56.0,34:34.8,0 days 00:00:38.763747,64,50000,0.001858518,0.096061627,0.995,0.000850522,10000,small,1,15000,256,PRUNED
747,747,41,37:24.5,38:39.3,0 days 00:01:14.811380,64,100000,0.01386969,0.001196559,0.995,7.66E-05,10000,medium,1,20000,1,COMPLETE
794,794,41,13:57.1,14:49.1,0 days 00:00:51.953357,64,100000,0.006958781,0.378444433,0.995,0.019659544,5000,medium,4,15000,1,PRUNED
894,894,41,27:20.8,28:00.0,0 days 00:00:39.158340,64,100000,0.010781019,0.02208544,0.9999,0.002251742,5000,small,1,1000,128,PRUNED
979,979,41,29:44.4,30:46.0,0 days 00:01:01.568929,512,10000,0.02398555,0.019604212,0.9999,0.001802324,1000,large,2,15000,1,PRUNED
1368,1368,41,06:36.8,07:14.9,0 days 00:00:38.099094,64,100000,0.004913403,0.174079202,0.9,0.000629695,10000,small,1,10000,16,PRUNED
1390,1390,41,20:23.5,21:04.0,0 days 00:00:40.477979,64,100000,0.004523148,0.001795258,0.99,0.001460736,5000,small,1,5000,256,PRUNED
1506,1506,41,52:09.9,53:07.6,0 days 00:00:57.754268,64,10000,0.052524909,0.300933928,0.99,0.001219995,10000,large,1,15000,1,PRUNED
1806,1806,41,18:45.0,19:35.5,0 days 00:00:50.531757,100,1000000,0.012797615,0.005316513,0.99,0.000546762,5000,small,2,10000,1,PRUNED
1947,1947,41,14:17.2,15:10.6,0 days 00:00:53.481606,128,50000,0.013257616,0.014220952,0.98,8.32E-05,1000,small,1,1000,1,PRUNED
1974,1974,41,36:54.3,37:41.6,0 days 00:00:47.340770,100,50000,0.001141807,0.060485006,0.98,0.002435317,10000,small,8,10000,1,PRUNED
1991,1991,41,51:49.8,52:29.5,0 days 00:00:39.688678,64,100000,0.03836559,0.008765638,0.99,0.001871898,5000,small,4,15000,4,PRUNED
2011,2011,41,06:27.8,07:06.1,0 days 00:00:38.310967,64,50000,0.016276092,0.012005241,0.99,0.016127982,5000,small,4,15000,4,PRUNED
2081,2081,41,02:15.1,02:58.9,0 days 00:00:43.789041,256,1000000,0.019241397,0.268145017,0.99,0.011873245,5000,small,1,15000,256,PRUNED
2087,2087,41,06:57.0,07:44.8,0 days 00:00:47.709332,128,1000000,0.133103011,0.018353343,0.99,0.001200655,5000,large,2,1000,4,PRUNED
2218,2218,41,55:16.1,55:56.7,0 days 00:00:40.599935,64,1000000,0.005320414,0.001634926,0.99,0.002124104,10000,small,1,5000,16,PRUNED
2294,2294,41,53:38.1,54:26.7,0 days 00:00:48.564438,64,10000,0.010264123,0.180545451,0.95,2.35E-05,0,medium,1,20000,1,PRUNED
2477,2477,41,12:03.8,12:57.5,0 days 00:00:53.732581,64,10000,0.013946797,0.002729188,0.999,0.001486953,0,medium,8,15000,1,PRUNED
2601,2601,41,46:57.3,47:46.0,0 days 00:00:48.663385,64,1000000,0.034646516,0.00596681,0.9999,0.004508785,5000,medium,1,1000,256,PRUNED
2645,2645,41,20:18.4,21:03.1,0 days 00:00:44.743642,64,100000,0.001847695,0.002929603,0.98,0.002408124,10000,small,1,10000,1,PRUNED
3297,3297,41,48:31.2,49:24.1,0 days 00:00:52.841219,100,100000,0.003016994,0.016310943,0.99,0.001691685,5000,large,1,1000,256,PRUNED
3626,3626,41,52:27.1,53:04.3,0 days 00:00:37.222246,64,100000,0.001255495,0.252931921,0.99,0.003434615,10000,small,2,15000,256,PRUNED
3728,3728,41,02:37.7,03:15.0,0 days 00:00:37.296878,128,100000,0.001429841,0.040425124,0.9,0.006275821,0,small,4,15000,16,PRUNED
6,6,40,25:43.5,26:52.3,0 days 00:01:08.819124,100,10000,0.008712839,0.001124376,0.9999,0.002961635,10000,small,2,20000,1,COMPLETE
32,32,40,49:10.2,50:25.7,0 days 00:01:15.488650,512,10000,0.024062002,0.001048131,0.95,0.000707843,10000,small,1,1000,256,COMPLETE
468,468,40,15:40.6,16:13.7,0 days 00:00:33.097091,64,100000,0.003833154,0.014563196,0.9,0.002226185,5000,small,4,20000,256,PRUNED
547,547,40,12:18.9,12:57.2,0 days 00:00:38.297215,100,1000000,0.004209154,0.056533014,0.9999,0.000577667,20000,small,1,1000,128,PRUNED
600,600,40,50:20.1,50:59.9,0 days 00:00:39.800453,64,100000,0.00102085,0.002902858,0.9999,0.001052085,5000,small,1,15000,256,PRUNED
655,655,40,27:29.7,28:09.7,0 days 00:00:40.028401,100,100000,0.001320045,0.03434498,0.9,0.001767013,5000,small,1,5000,1,PRUNED
749,749,40,39:18.0,40:36.3,0 days 00:01:18.249953,64,100000,0.013787225,0.001147047,0.995,6.82E-05,5000,medium,1,20000,1,COMPLETE
767,767,40,53:53.2,55:11.1,0 days 00:01:17.957604,64,100000,0.006794467,0.012884404,0.995,6.43E-05,10000,medium,8,20000,1,COMPLETE
857,857,40,00:52.1,01:46.1,0 days 00:00:54.004674,512,1000000,0.089790965,0.011494155,0.99,5.54E-05,10000,large,8,15000,1,PRUNED
933,933,40,55:24.9,56:03.6,0 days 00:00:38.702157,64,1000000,0.096073859,0.058572285,0.99,0.001103429,5000,large,2,1000,256,PRUNED
1055,1055,40,26:23.5,27:02.3,0 days 00:00:38.802578,100,100000,0.009428706,0.001218776,0.99,0.002019413,10000,tiny,1,10000,1,PRUNED
1158,1158,40,40:40.3,41:24.9,0 days 00:00:44.601747,64,10000,0.029356193,0.00154102,0.99,2.59E-05,10000,medium,1,20000,1,PRUNED
1234,1234,40,34:03.3,34:51.2,0 days 00:00:47.839467,256,100000,0.001642662,0.00110446,0.999,0.000231659,5000,medium,1,1,256,PRUNED
1325,1325,40,40:45.0,41:25.0,0 days 00:00:39.929322,64,100000,0.013065117,0.001751067,0.98,0.00488427,5000,small,1,20000,16,PRUNED
1502,1502,40,47:53.0,48:55.8,0 days 00:01:02.805472,64,100000,0.052053363,0.014055033,0.99,0.001397198,1000,large,1,15000,1,PRUNED
1581,1581,40,07:50.1,08:39.4,0 days 00:00:49.301402,64,50000,0.089992658,0.00241959,0.9,0.000886749,0,medium,1,1000,8,PRUNED
1728,1728,40,11:14.5,12:07.7,0 days 00:00:53.260496,64,1000000,0.005541483,0.00208206,0.9999,0.000223807,5000,medium,1,20000,1,PRUNED
1777,1777,40,53:28.3,54:37.0,0 days 00:01:08.741313,512,10000,0.005305353,0.006519454,0.995,8.19E-05,0,large,1,1000,8,PRUNED
1810,1810,40,21:56.7,22:45.7,0 days 00:00:49.001329,100,10000,0.014898459,0.004366727,0.99,0.000191641,5000,small,1,10000,1,PRUNED
1812,1812,40,24:07.0,25:30.9,0 days 00:01:23.959778,100,1000000,0.014154271,0.003576191,0.99,0.000407912,5000,small,1,10000,1,COMPLETE
2008,2008,40,04:24.4,05:03.7,0 days 00:00:39.270146,128,10000,0.001694268,0.119436202,0.99,0.000952596,5000,small,4,15000,4,PRUNED
2357,2357,40,40:29.8,41:18.1,0 days 00:00:48.303371,64,10000,0.003652169,0.005292579,0.95,0.001367529,10000,medium,1,1000,256,PRUNED
2576,2576,40,27:28.1,28:12.0,0 days 00:00:43.928704,512,10000,0.001810557,0.181584685,0.995,0.002320881,5000,small,1,15000,128,PRUNED
2883,2883,40,13:02.1,14:20.3,0 days 00:01:18.166406,64,10000,0.002264698,0.059348647,0.999,0.000430138,5000,small,1,15000,256,COMPLETE
2891,2891,40,19:22.7,20:02.8,0 days 00:00:40.123010,128,1000000,0.001845854,0.027739431,0.999,0.001011767,20000,small,1,15000,256,PRUNED
2895,2895,40,22:04.3,22:45.7,0 days 00:00:41.406963,64,10000,0.005395429,0.159791337,0.999,0.000353336,10000,small,1,15000,256,PRUNED
2914,2914,40,35:13.3,35:57.0,0 days 00:00:43.703802,64,100000,0.032205191,0.052678399,0.99,0.000225345,5000,small,1,1000,256,PRUNED
3230,3230,40,00:44.3,01:25.7,0 days 00:00:41.453641,64,100000,0.001818587,0.002260434,0.99,0.001653536,0,large,4,10000,8,PRUNED
3448,3448,40,42:28.9,43:07.0,0 days 00:00:38.105767,64,100000,0.034908424,0.121027292,0.995,0.047454276,0,small,8,1000,128,PRUNED
3625,3625,40,51:45.3,52:27.1,0 days 00:00:41.776356,100,100000,0.011388715,0.029354419,0.98,0.00157801,0,small,1,15000,256,PRUNED
3675,3675,40,26:05.8,26:48.9,0 days 00:00:43.117265,64,10000,0.031221231,0.003346428,0.995,0.040015566,5000,small,1,15000,128,PRUNED
3692,3692,40,37:29.1,38:13.2,0 days 00:00:44.019859,32,100000,0.03553654,0.013107733,0.999,0.000594988,5000,small,1,15000,256,PRUNED
3762,3762,40,25:43.2,26:26.0,0 days 00:00:42.880358,64,10000,0.18244927,0.020747789,0.99,0.000805367,10000,small,1,15000,256,PRUNED
27,27,39,43:34.4,44:59.4,0 days 00:01:24.934736,64,100000,0.048088911,0.001045918,0.95,0.001881116,10000,large,1,1000,256,COMPLETE
287,287,39,59:36.4,00:16.5,0 days 00:00:40.092402,256,100000,0.151702354,0.007055421,0.99,0.001677681,10000,small,1,15000,1,PRUNED
331,331,39,31:38.7,32:24.8,0 days 00:00:46.048639,512,10000,0.005157927,0.022645498,0.9,0.00281448,10000,small,1,20000,1,PRUNED
492,492,39,32:38.9,33:15.4,0 days 00:00:36.538980,512,1000000,0.010234189,0.019433301,0.9,0.004521815,5000,large,4,1000,256,PRUNED
545,545,39,10:40.3,11:21.0,0 days 00:00:40.713013,64,50000,0.013056274,0.016043232,0.999,0.014742162,1000,small,1,15000,128,PRUNED
585,585,39,40:22.3,41:07.9,0 days 00:00:45.639448,100,1000000,0.003720766,0.402456134,0.99,0.000111422,10000,large,1,1000,256,PRUNED
818,818,39,32:13.7,32:53.7,0 days 00:00:40.020849,100,10000,0.002157907,0.075038478,0.9,0.002006034,10000,small,1,15000,256,PRUNED
1324,1324,39,40:10.2,40:45.0,0 days 00:00:34.831481,64,100000,0.009491795,0.001402528,0.98,0.002941589,10000,small,4,20000,16,PRUNED
1377,1377,39,12:09.9,12:48.0,0 days 00:00:38.102325,64,100000,0.037583557,0.003910744,0.9,0.014870895,10000,small,1,5000,256,PRUNED
1495,1495,39,39:02.4,40:54.2,0 days 00:01:51.851806,64,100000,0.055222383,0.275698022,0.99,0.001718341,10000,large,1,15000,1,COMPLETE
1512,1512,39,58:06.1,59:12.9,0 days 00:01:06.834669,512,10000,0.010030043,0.001507992,0.99,0.005631434,5000,large,1,15000,1,PRUNED
1776,1776,39,52:41.0,53:28.3,0 days 00:00:47.242476,64,1000000,0.012301924,0.001387988,0.95,0.001901339,5000,small,1,15000,1,PRUNED
1791,1791,39,05:39.1,06:23.5,0 days 00:00:44.420427,64,10000,0.032089357,0.072291363,0.995,0.001539619,10000,small,1,1000,8,PRUNED
2079,2079,39,00:30.2,01:15.3,0 days 00:00:45.123433,64,100000,0.005886296,0.021184217,0.9,0.001754395,0,small,1,1000,16,PRUNED
2093,2093,39,11:39.4,12:19.2,0 days 00:00:39.802759,64,10000,0.00155167,0.057723765,0.9999,0.008477227,0,tiny,1,15000,128,PRUNED
2153,2153,39,01:49.3,02:34.7,0 days 00:00:45.373505,512,100000,0.032460102,0.014200601,0.995,0.00274598,10000,small,1,15000,256,PRUNED
2187,2187,39,30:10.8,30:55.9,0 days 00:00:45.067134,64,50000,0.011897534,0.122268788,0.9,0.013552302,0,small,1,20000,16,PRUNED
2207,2207,39,47:06.2,47:42.6,0 days 00:00:36.388113,64,1000000,0.002438006,0.097405861,0.9,0.000264791,0,small,2,20000,8,PRUNED
2297,2297,39,55:41.4,56:22.6,0 days 00:00:41.171074,512,50000,0.020935246,0.001783129,0.99,0.001992073,5000,large,4,20000,16,PRUNED
2370,2370,39,50:51.9,51:39.3,0 days 00:00:47.405887,64,10000,0.005051986,0.193912127,0.99,0.003207899,5000,medium,1,1000,256,PRUNED
2470,2470,39,06:37.1,07:21.8,0 days 00:00:44.721598,128,1000000,0.014959304,0.046502961,0.9,0.001838591,5000,small,1,5000,8,PRUNED
2491,2491,39,23:13.6,23:56.0,0 days 00:00:42.339100,64,50000,0.009329649,0.054201015,0.995,0.002054015,1000,small,1,15000,256,PRUNED
2564,2564,39,18:27.7,19:17.5,0 days 00:00:49.809700,64,100000,0.055218007,0.002679301,0.98,0.003062464,5000,medium,1,20000,1,PRUNED
2611,2611,39,54:13.7,54:55.1,0 days 00:00:41.351981,100,100000,0.080830482,0.292580994,0.9,0.003232612,10000,small,1,1000,1,PRUNED
2783,2783,39,00:47.9,01:40.4,0 days 00:00:52.502389,64,100000,0.101692929,0.313761418,0.99,0.001513091,10000,large,1,15000,4,PRUNED
2822,2822,39,28:44.7,29:17.3,0 days 00:00:32.596471,64,100000,0.015468028,0.007859567,0.9,0.040881322,5000,small,8,1000,16,PRUNED
2982,2982,39,23:50.8,25:06.0,0 days 00:01:15.187101,64,1000000,0.002601328,0.001857514,0.98,0.000252385,10000,small,1,10000,256,COMPLETE
3088,3088,39,31:37.9,32:11.9,0 days 00:00:33.985954,64,1000000,0.002364443,0.179741903,0.99,0.015963474,1000,small,8,15000,8,PRUNED
3123,3123,39,52:56.3,53:30.5,0 days 00:00:34.255800,64,1000000,0.038284752,0.243395495,0.99,0.029145732,10000,tiny,2,15000,256,PRUNED
3131,3131,39,57:47.3,58:25.5,0 days 00:00:38.140845,64,100000,0.156423478,0.001733874,0.99,0.00472993,10000,small,2,15000,8,PRUNED
3164,3164,39,19:46.7,20:21.7,0 days 00:00:34.956395,100,50000,0.001002684,0.021585506,0.9,0.032788676,5000,small,8,15000,128,PRUNED
3258,3258,39,20:02.3,20:39.2,0 days 00:00:36.873906,100,100000,0.003214789,0.002954497,0.99,0.03328227,1000,small,8,1000,128,PRUNED
3416,3416,39,18:36.9,19:19.0,0 days 00:00:42.050259,64,100000,0.013711649,0.087424641,0.99,0.002176347,10000,small,1,15000,256,PRUNED
3441,3441,39,37:02.7,38:01.2,0 days 00:00:58.511388,64,100000,0.002387203,0.027256308,0.98,0.002798132,5000,large,1,10000,1,PRUNED
3582,3582,39,23:28.5,24:11.1,0 days 00:00:42.562682,64,50000,0.145811478,0.019785495,0.99,0.002457411,5000,small,1,15000,256,PRUNED
3739,3739,39,10:01.9,11:12.7,0 days 00:01:10.883175,64,50000,0.001847695,0.082250826,0.99,0.002363969,10000,medium,2,15000,256,COMPLETE
3794,3794,39,48:07.2,48:53.4,0 days 00:00:46.197180,32,50000,0.055418121,0.405278039,0.995,0.021737123,10000,small,1,20000,4,PRUNED
252,252,38,33:31.4,34:31.0,0 days 00:00:59.656361,512,10000,0.136295017,0.001211596,0.9,0.00323287,5000,large,2,15000,1,PRUNED
388,388,38,11:26.6,12:08.9,0 days 00:00:42.255766,512,10000,0.078984329,0.012472664,0.95,0.002112548,10000,small,1,15000,1,PRUNED
408,408,38,26:52.1,28:19.3,0 days 00:01:27.175039,100,1000000,0.015372182,0.008042498,0.995,8.13E-05,5000,large,1,15000,1,COMPLETE
422,422,38,41:19.0,42:09.2,0 days 00:00:50.246059,100,10000,0.02649456,0.017743016,0.9,5.51E-05,5000,large,2,1000,1,PRUNED
453,453,38,04:51.6,05:40.6,0 days 00:00:48.960201,64,10000,0.013835888,0.044080907,0.98,6.36E-05,5000,large,1,15000,256,PRUNED
512,512,38,46:40.8,47:38.8,0 days 00:00:58.015316,64,100000,0.035820171,0.042618517,0.999,0.00838581,10000,small,4,15000,256,COMPLETE
641,641,38,17:30.9,18:19.5,0 days 00:00:48.568934,128,1000000,0.00538777,0.00223805,0.99,0.000411625,0,large,2,1000,256,PRUNED
646,646,38,21:14.4,21:51.3,0 days 00:00:36.831526,512,10000,0.003089258,0.005291166,0.9,0.002651578,5000,tiny,1,1000,256,PRUNED
664,664,38,33:45.1,34:29.5,0 days 00:00:44.385325,100,10000,0.003442643,0.140987592,0.98,0.00213918,1000,small,1,15000,1,PRUNED
705,705,38,04:46.4,05:43.2,0 days 00:00:56.785650,128,10000,0.006755121,0.001958876,0.99,0.000513897,5000,large,1,15000,256,PRUNED
709,709,38,08:07.0,08:47.6,0 days 00:00:40.564229,100,10000,0.183152003,0.003608075,0.9999,0.007289725,5000,small,2,1000,256,PRUNED
718,718,38,15:07.2,15:56.4,0 days 00:00:49.250884,512,100000,0.009026467,0.004441295,0.999,0.00071904,5000,small,2,1000,1,PRUNED
751,751,38,41:19.4,42:02.9,0 days 00:00:43.463973,64,100000,0.015664243,0.001177392,0.995,7.69E-05,10000,medium,1,20000,1,PRUNED
990,990,38,38:21.4,39:05.6,0 days 00:00:44.144112,100,10000,0.007035071,0.121129754,0.99,0.001955678,5000,medium,1,20000,256,PRUNED
1004,1004,38,50:07.3,51:05.8,0 days 00:00:58.546133,512,10000,0.057726838,0.002636777,0.99,0.002967283,5000,large,1,1000,1,PRUNED
1006,1006,38,51:39.7,52:21.8,0 days 00:00:42.118742,100,1000000,0.012849099,0.04291268,0.95,0.000291349,5000,medium,1,15000,256,PRUNED
1193,1193,38,06:19.6,06:59.5,0 days 00:00:39.902983,64,10000,0.0012948,0.001923315,0.98,0.010322946,10000,small,1,10000,8,PRUNED
1301,1301,38,23:16.2,24:05.7,0 days 00:00:49.589454,512,10000,0.038956007,0.001110156,0.9999,0.009154658,5000,small,4,20000,1,PRUNED
1315,1315,38,33:28.5,34:10.5,0 days 00:00:41.942053,100,1000000,0.002126015,0.037064987,0.999,0.001586621,5000,small,1,1000,1,PRUNED
1334,1334,38,46:32.6,47:26.2,0 days 00:00:53.598131,64,100000,0.002399934,0.057174576,0.98,0.013755903,10000,small,8,20000,16,COMPLETE
1592,1592,38,16:37.2,17:28.4,0 days 00:00:51.177165,64,50000,0.009853584,0.024060647,0.9,0.002073054,20000,medium,1,20000,8,PRUNED
1758,1758,38,37:49.8,38:37.6,0 days 00:00:47.723565,100,10000,0.001690068,0.497061856,0.9999,0.002349695,10000,medium,1,1000,256,PRUNED
1898,1898,38,34:36.2,35:24.2,0 days 00:00:48.012338,64,10000,0.080825559,0.001567987,0.99,0.000217679,5000,small,1,20000,1,PRUNED
1968,1968,38,32:17.8,33:14.4,0 days 00:00:56.646807,100,10000,0.136031471,0.001006698,0.995,7.30E-05,20000,large,2,1000,1,PRUNED
2031,2031,38,20:50.5,21:30.2,0 days 00:00:39.729262,64,50000,0.002590294,0.181256469,0.9999,0.002017129,5000,small,4,15000,128,PRUNED
2044,2044,38,31:05.4,31:50.6,0 days 00:00:45.193336,64,100000,0.010015194,0.001132485,0.99,0.002328137,5000,small,1,15000,256,PRUNED
2325,2325,38,16:33.2,17:15.2,0 days 00:00:41.947233,64,10000,0.120385064,0.382776513,0.99,0.015593895,5000,small,1,20000,1,PRUNED
2383,2383,38,00:27.8,01:10.7,0 days 00:00:42.905226,64,100000,0.038548,0.122458734,0.99,0.000359152,5000,small,1,20000,1,PRUNED
2390,2390,38,05:47.0,06:23.9,0 days 00:00:36.891877,32,1000000,0.00793824,0.294829034,0.9999,0.015836265,0,tiny,1,10000,256,PRUNED
2397,2397,38,11:36.4,12:17.7,0 days 00:00:41.300765,64,10000,0.01478922,0.076443574,0.99,0.003060181,5000,small,1,15000,256,PRUNED
2454,2454,38,53:53.6,54:49.0,0 days 00:00:55.329629,16,100000,0.046876246,0.014028805,0.995,0.003842794,5000,large,1,20000,8,PRUNED
2723,2723,38,19:23.9,20:04.6,0 days 00:00:40.659346,64,1000000,0.003610279,0.17768129,0.99,0.00598301,5000,small,1,1000,256,PRUNED
2751,2751,38,38:50.5,39:23.5,0 days 00:00:32.985675,64,100000,0.001953911,0.111102821,0.99,0.027094746,10000,tiny,4,1000,256,PRUNED
2786,2786,38,03:01.9,03:36.6,0 days 00:00:34.705954,64,50000,0.056707577,0.008579867,0.9,0.002077578,10000,small,4,15000,256,PRUNED
2921,2921,38,40:16.0,40:48.3,0 days 00:00:32.290503,64,50000,0.182191717,0.248085382,0.99,0.00087433,5000,tiny,4,10000,256,PRUNED
3012,3012,38,46:27.2,47:07.1,0 days 00:00:39.896483,100,100000,0.012418117,0.002616457,0.999,0.034414568,5000,small,8,15000,128,PRUNED
3013,3013,38,47:07.1,47:41.6,0 days 00:00:34.465812,64,100000,0.075959422,0.002522472,0.99,0.029168507,1000,small,8,15000,128,PRUNED
3030,3030,38,57:15.6,57:49.2,0 days 00:00:33.514455,32,100000,0.001214601,0.022706923,0.99,0.024625082,10000,small,8,15000,128,PRUNED
3214,3214,38,50:41.3,51:21.3,0 days 00:00:39.954477,64,100000,0.055932601,0.124563557,0.98,0.014783551,10000,small,8,15000,128,PRUNED
3268,3268,38,27:13.0,27:50.3,0 days 00:00:37.370387,100,100000,0.010598626,0.129557161,0.98,0.002255265,10000,large,4,15000,256,PRUNED
3462,3462,38,52:50.4,53:34.5,0 days 00:00:44.136218,32,50000,0.077141588,0.003350299,0.995,0.002337744,1000,small,1,15000,128,PRUNED
3493,3493,38,16:19.4,16:55.9,0 days 00:00:36.497571,64,100000,0.015648611,0.246052133,0.999,0.001278615,10000,large,8,10000,128,PRUNED
3571,3571,38,14:37.5,15:50.1,0 days 00:01:12.678658,64,1000000,0.05818939,0.0565576,0.98,0.000586345,5000,small,1,15000,128,COMPLETE
3711,3711,38,51:08.8,51:46.3,0 days 00:00:37.503242,64,10000,0.026902936,0.001003396,0.9999,0.001011269,1000,tiny,2,10000,256,PRUNED
3740,3740,38,11:12.7,11:54.1,0 days 00:00:41.365694,64,100000,0.091348589,0.38712314,0.95,0.000818262,5000,small,1,15000,16,PRUNED
3744,3744,38,13:43.2,14:27.9,0 days 00:00:44.726067,64,10000,0.018406441,0.099912677,0.99,0.001408849,5000,small,1,15000,256,PRUNED
3774,3774,38,34:03.3,34:39.4,0 days 00:00:36.137108,100,100000,0.010386674,0.307351813,0.99,0.003481786,0,tiny,2,1000,128,PRUNED
255,255,37,36:06.8,36:49.3,0 days 00:00:42.540952,32,10000,0.022937731,0.001826576,0.995,0.001815559,5000,small,2,15000,1,PRUNED
297,297,37,06:29.6,07:17.3,0 days 00:00:47.724275,512,1000000,0.088018344,0.003044775,0.9,0.011767935,5000,medium,1,1000,256,PRUNED
317,317,37,21:20.3,22:27.8,0 days 00:01:07.485216,100,10000,0.009893067,0.014749944,0.98,0.004545592,10000,small,4,1000,1,COMPLETE
325,325,37,27:11.5,27:52.5,0 days 00:00:41.014838,100,10000,0.002462905,0.002382326,0.99,0.003915339,10000,small,1,20000,16,PRUNED
402,402,37,21:11.9,22:39.7,0 days 00:01:27.856478,100,1000000,0.021484883,0.024962852,0.995,5.26E-05,5000,large,1,15000,1,COMPLETE
519,519,37,51:59.1,52:47.6,0 days 00:00:48.514294,64,100000,0.002098176,0.035372271,0.995,0.009173811,10000,large,1,15000,256,PRUNED
520,520,37,52:47.6,53:25.4,0 days 00:00:37.847812,64,100000,0.042653419,0.411444997,0.999,0.010714291,10000,small,1,15000,256,PRUNED
543,543,37,08:56.7,09:38.2,0 days 00:00:41.502113,64,100000,0.00268011,0.223136362,0.999,0.017534136,20000,medium,1,1000,128,PRUNED
559,559,37,20:43.3,21:23.4,0 days 00:00:40.126686,64,50000,0.002560045,0.00818742,0.999,0.003196267,20000,small,2,15000,1,PRUNED
659,659,37,30:10.4,31:00.3,0 days 00:00:49.905478,64,100000,0.010555146,0.017240406,0.999,0.002726173,5000,large,1,1000,256,PRUNED
