,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_ent_coef,params_gae_lambda,params_gamma,params_lr,params_max_grad_norm,params_n_steps,params_net_arch,params_normalize_advantage,params_ortho_init,params_vf_coef,state
105,105,30.0,2023-04-27 01:03:57.010206,2023-04-27 01:04:52.121547,0 days 00:00:55.111341,tanh,4.7040938236397815e-06,0.999,0.9,1.3248181276035502e-05,0.4013217182616293,16,large,True,False,0.11193559961380381,PRUNED
106,106,1.0,2023-04-27 01:04:52.122543,2023-04-27 01:05:41.758565,0 days 00:00:49.636022,tanh,7.384789012621307e-06,0.9,0.99,2.0143758584946005e-05,0.35852123074220915,32,small,True,False,0.11722048469801782,PRUNED
107,107,4.0,2023-04-27 01:05:41.759565,2023-04-27 01:06:32.545112,0 days 00:00:50.785547,tanh,2.7371270580503584e-06,0.98,0.999,1.0063942576044367e-05,0.30137668028759923,64,large,True,True,0.13078339021775537,PRUNED
108,108,1.0,2023-04-27 01:06:32.547112,2023-04-27 01:07:16.450446,0 days 00:00:43.903334,relu,9.720552093498948e-06,0.95,0.9,1.4781728889847987e-05,0.3291155258440032,1024,tiny,False,False,0.10583629091840542,PRUNED
109,109,22.0,2023-04-27 01:07:16.451449,2023-04-27 01:08:03.795351,0 days 00:00:47.343902,tanh,1.4172726320094645e-05,0.999,0.9,1.1485371363127784e-05,0.3935981779113103,512,small,True,False,0.12173536849106548,PRUNED
110,110,11.0,2023-04-27 01:08:03.796351,2023-04-27 01:08:55.016016,0 days 00:00:51.219665,relu,1.7175841296437057e-06,0.9999,0.999,1.7198116119536885e-05,0.4350836390564499,64,large,False,True,0.10013129326594164,PRUNED
111,111,13.0,2023-04-27 01:08:55.018019,2023-04-27 01:09:50.417837,0 days 00:00:55.399818,tanh,3.536851005803873e-06,0.999,0.9,2.10504661156409e-05,0.3747921874726904,64,large,True,False,0.11022256284381464,PRUNED
112,112,1.0,2023-04-27 01:09:50.419836,2023-04-27 01:10:40.661981,0 days 00:00:50.242145,tanh,2.8596957329729144e-06,0.999,0.9,2.7082391879677992e-05,0.3778977962288413,64,large,True,False,0.10385249515247663,PRUNED
113,113,1.0,2023-04-27 01:10:40.662981,2023-04-27 01:11:32.820298,0 days 00:00:52.157317,tanh,2.352517358612782e-06,0.999,0.9,1.271454207796376e-05,0.34469363805430525,64,large,True,False,0.11636638431250296,PRUNED
114,114,0.0,2023-04-27 01:11:32.821294,2023-04-27 01:12:28.325105,0 days 00:00:55.503811,tanh,5.965405361068181e-06,0.999,0.9,1.4730959961248662e-05,0.3182091496804244,64,large,True,False,0.10409707919484053,PRUNED
115,115,0.0,2023-04-27 01:12:28.326107,2023-04-27 01:13:50.076323,0 days 00:01:21.750216,tanh,1.3205906399391551e-06,0.999,0.9,2.1141407948172093e-05,0.41135438178424655,128,large,True,False,0.11201556174336144,PRUNED
116,116,33.0,2023-04-27 01:13:50.077323,2023-04-27 01:14:45.933604,0 days 00:00:55.856281,tanh,4.517051231791408e-06,0.999,0.99,2.4878099536901248e-05,0.3588798608601076,64,large,True,False,0.12529720101064343,PRUNED
117,117,17.0,2023-04-27 01:14:45.935602,2023-04-27 01:15:34.464821,0 days 00:00:48.529219,tanh,3.244534527744842e-06,0.95,0.9,1.0016759020426054e-05,0.33155164399396925,32,small,True,False,0.2700102137366313,PRUNED
118,118,1.0,2023-04-27 01:15:34.465824,2023-04-27 01:16:25.158259,0 days 00:00:50.692435,tanh,2.199649659959785e-06,0.995,0.995,1.671414159640838e-05,0.38288279527856467,64,large,True,True,0.212045502353163,PRUNED
119,119,1.0,2023-04-27 01:16:25.159260,2023-04-27 01:17:14.417736,0 days 00:00:49.258476,relu,1.6268079399038135e-06,0.99,0.9,1.3169039322747885e-05,0.4757645612019419,1024,large,False,False,0.10693396027663545,PRUNED
120,120,1.0,2023-04-27 01:17:14.418737,2023-04-27 01:18:01.708649,0 days 00:00:47.289912,tanh,2.144241317787523e-05,0.999,0.999,3.517571492050384e-05,0.31589984971668555,64,small,True,False,0.1362050339651758,PRUNED
121,121,19.0,2023-04-27 01:18:01.709650,2023-04-27 01:18:57.110641,0 days 00:00:55.400991,tanh,7.54646738566011e-06,0.999,0.9,1.9274830376235924e-05,0.34965024359526303,64,large,True,False,0.10049120113881613,PRUNED
122,122,0.0,2023-04-27 01:18:57.112641,2023-04-27 01:19:52.752359,0 days 00:00:55.639718,tanh,5.837873496774419e-06,0.999,0.9,2.109831317877153e-05,0.3383466048207031,64,large,True,False,0.11921589743016393,PRUNED
123,123,16.0,2023-04-27 01:19:52.753361,2023-04-27 01:20:48.042781,0 days 00:00:55.289420,tanh,4.074830845617233e-06,0.999,0.9,1.1700790695994626e-05,0.4460910403065447,64,large,True,False,0.10950174545314388,PRUNED
124,124,1.0,2023-04-27 01:20:48.043786,2023-04-27 01:21:40.715017,0 days 00:00:52.671231,tanh,1.0095324111584968e-06,0.999,0.9,1.5760647133502785e-05,0.3689961718309091,64,large,True,False,0.10491052524412398,PRUNED
125,125,19.0,2023-04-27 01:21:40.717020,2023-04-27 01:22:33.034600,0 days 00:00:52.317580,tanh,2.984188162334681e-06,0.9999,0.9999,1.3084720767513943e-05,0.4014295152656529,32,large,True,True,0.11386253754864188,PRUNED
126,126,0.0,2023-04-27 01:22:33.035601,2023-04-27 01:23:28.601357,0 days 00:00:55.565756,relu,1.0171588290286138e-05,0.98,0.98,2.333497439166583e-05,0.30049809282926715,64,large,False,False,0.10026873416279138,PRUNED
127,127,7.0,2023-04-27 01:23:28.602365,2023-04-27 01:24:15.502523,0 days 00:00:46.900158,tanh,7.928747367595453e-06,0.999,0.9,2.9245788678334255e-05,0.32781290049600254,128,small,True,False,0.127442269483986,PRUNED
128,128,1.0,2023-04-27 01:24:15.503522,2023-04-27 01:25:05.035499,0 days 00:00:49.531977,relu,5.118523911530091e-06,0.999,0.999,1.1129571628866047e-05,0.4245209998324554,256,large,False,True,0.14687809273297808,PRUNED
129,129,48.0,2023-04-27 01:25:05.036498,2023-04-27 01:26:10.105714,0 days 00:01:05.069216,tanh,1.4674144072610418e-05,0.9,0.9,1.459766409352816e-05,0.3701066818238676,1024,tiny,True,False,0.1185388441713946,PRUNED
130,130,1.0,2023-04-27 01:26:10.106711,2023-04-27 01:27:00.926324,0 days 00:00:50.819613,tanh,2.4656356574551047e-06,0.9999,0.99,1.728889367031601e-05,0.34450498582781924,64,large,True,False,0.10913863785031058,PRUNED
131,131,0.0,2023-04-27 01:27:00.927323,2023-04-27 01:27:56.180799,0 days 00:00:55.253476,tanh,6.6912914172308905e-06,0.999,0.9,1.8623817805968827e-05,1.031830419558567,64,large,True,False,0.2869025444845763,PRUNED
132,132,44.0,2023-04-27 01:27:56.181800,2023-04-27 01:28:47.489605,0 days 00:00:51.307805,tanh,4.146532858472747e-06,0.999,0.9,2.5884385592802267e-05,1.4632784368532288,64,large,True,False,0.23836447422411042,PRUNED
133,133,6.0,2023-04-27 01:28:47.490603,2023-04-27 01:29:43.069880,0 days 00:00:55.579277,tanh,3.2409154782924044e-06,0.999,0.9,3.5966507466945806e-05,2.17159670125121,64,large,True,False,0.3516825627438931,PRUNED
134,134,1.0,2023-04-27 01:29:43.071881,2023-04-27 01:30:36.792549,0 days 00:00:53.720668,tanh,3.047974388412098e-05,0.999,0.9,1.2656098771767873e-05,0.7976229283377813,16,large,True,False,0.175334992758367,PRUNED
135,135,11.0,2023-04-27 01:30:36.793545,2023-04-27 01:31:48.842694,0 days 00:01:12.049149,relu,2.0159250663540527e-06,0.98,0.999,2.2908420147790773e-05,0.7248463399854995,64,small,False,True,0.18533138061165016,COMPLETE
136,136,1.0,2023-04-27 01:31:48.843694,2023-04-27 01:33:09.800526,0 days 00:01:20.956832,tanh,1.4959227381972268e-06,0.95,0.9,1.09943919126863e-05,0.39119717408244514,32,large,True,False,0.10430015957320922,COMPLETE
137,137,1.0,2023-04-27 01:33:09.802526,2023-04-27 01:34:00.410355,0 days 00:00:50.607829,tanh,1.0511580585224614e-05,0.999,0.999,4.3733010103676565e-05,0.31966628260932733,64,large,True,True,0.12304743227929299,PRUNED
138,138,54.0,2023-04-27 01:34:00.411361,2023-04-27 01:35:07.747788,0 days 00:01:07.336427,relu,5.853920493787908e-06,0.999,0.9,1.5172311202521494e-05,0.5437579219397999,1024,small,False,False,0.11302829607245596,PRUNED
139,139,1.0,2023-04-27 01:35:07.749788,2023-04-27 01:35:58.261488,0 days 00:00:50.511700,tanh,7.85079684391284e-06,0.9999,0.9,0.0001261332549250902,0.4602754643206582,64,large,True,False,0.204648384520476,PRUNED
140,140,4.0,2023-04-27 01:35:58.262487,2023-04-27 01:36:44.679199,0 days 00:00:46.416712,tanh,4.699983868286748e-06,0.98,0.999,3.260775422512045e-05,0.6044928124832045,512,small,True,True,0.2312009654542539,PRUNED
141,141,1.0,2023-04-27 01:36:44.680200,2023-04-27 01:37:35.501784,0 days 00:00:50.821584,tanh,3.5310580020390735e-06,0.999,0.9,1.8197021047520293e-05,1.2246259819949645,64,large,True,False,0.24578491512128728,PRUNED
142,142,1.0,2023-04-27 01:37:35.502784,2023-04-27 01:38:26.139467,0 days 00:00:50.636683,tanh,1.976851375400229e-06,0.999,0.9,2.0576376427967428e-05,0.35884252059809707,64,large,True,False,0.10829832327980711,PRUNED
143,143,22.0,2023-04-27 01:38:26.140466,2023-04-27 01:39:47.988131,0 days 00:01:21.847665,tanh,2.750504191006905e-06,0.999,0.9,1.3885086613713192e-05,0.33413699285544374,64,large,True,False,0.2582919047949862,COMPLETE
144,144,78.0,2023-04-27 01:39:47.989130,2023-04-27 01:41:03.832276,0 days 00:01:15.843146,tanh,1.224424251951117e-06,0.999,0.9,1.007686457586697e-05,0.3106524266205391,128,large,True,False,0.2152682416600992,COMPLETE
145,145,3.0,2023-04-27 01:41:03.834274,2023-04-27 01:42:00.105580,0 days 00:00:56.271306,tanh,1.4592117906897761e-06,0.999,0.9,1.1162801036680344e-05,0.31151061619232767,128,large,True,False,0.2168994115960278,PRUNED
146,146,0.0,2023-04-27 01:42:00.106581,2023-04-27 01:42:54.569467,0 days 00:00:54.462886,relu,1.1023974056324651e-06,0.99,0.99,1.0025112660480862e-05,0.3493304031248132,128,large,False,False,0.2268475096680526,PRUNED
147,147,1.0,2023-04-27 01:42:54.570467,2023-04-27 01:43:44.102567,0 days 00:00:49.532100,tanh,5.271217262253518e-05,0.999,0.9,1.2237910655775404e-05,0.3880641799119271,128,large,True,False,0.11658924369246976,PRUNED
148,148,4.0,2023-04-27 01:43:44.103564,2023-04-27 01:44:30.827376,0 days 00:00:46.723812,tanh,1.314057280810459e-06,0.995,0.995,1.5893217679961796e-05,0.30328054498514984,128,small,True,True,0.1959520483881435,PRUNED
149,149,36.0,2023-04-27 01:44:30.828379,2023-04-27 01:45:27.226990,0 days 00:00:56.398611,relu,1.7663568307798995e-06,0.999,0.999,1.3647767329265184e-05,0.3298332434088806,32,large,False,False,0.1305540760706038,PRUNED
150,150,58.0,2023-04-27 01:45:27.227992,2023-04-27 01:46:44.679731,0 days 00:01:17.451739,tanh,2.277149974144895e-06,0.95,0.9,1.1492499062736496e-05,0.4057010159394865,1024,large,True,False,0.10019754538587185,COMPLETE
151,151,49.0,2023-04-27 01:46:44.682734,2023-04-27 01:47:35.016445,0 days 00:00:50.333711,tanh,2.3570506799069023e-06,0.95,0.9,1.1931182587989138e-05,0.3678932166677885,1024,large,True,False,0.10530579369626793,PRUNED
152,152,1.0,2023-04-27 01:47:35.017446,2023-04-27 01:48:24.150865,0 days 00:00:49.133419,tanh,1.789882672553817e-06,0.95,0.9,1.094501560533503e-05,0.40139897963094756,1024,large,True,False,0.11108799985737698,PRUNED
153,153,29.0,2023-04-27 01:48:24.151866,2023-04-27 01:49:13.294918,0 days 00:00:49.143052,tanh,1.7006174908479613e-05,0.95,0.9,1.4212430433502558e-05,0.424988571210685,1024,large,True,False,0.10362950715812162,PRUNED
154,154,1.0,2023-04-27 01:49:13.296921,2023-04-27 01:50:02.418044,0 days 00:00:49.121123,tanh,3.6533102736389044e-06,0.95,0.9,1.6072391033327715e-05,0.3446451472030969,1024,large,True,False,0.10004106937755573,PRUNED
155,155,4.0,2023-04-27 01:50:02.420056,2023-04-27 01:50:52.448960,0 days 00:00:50.028904,tanh,1.0128994907003623e-06,0.9999,0.9,1.2581488121610396e-05,0.5115014119454738,128,large,True,False,0.12141402445370206,PRUNED
156,156,1.0,2023-04-27 01:50:52.449959,2023-04-27 01:51:42.801454,0 days 00:00:50.351495,tanh,2.782643150127593e-06,0.999,0.98,1.0170734183432109e-05,0.32075266221433596,1024,large,True,False,0.16999653232555595,PRUNED
157,157,1.0,2023-04-27 01:51:42.802456,2023-04-27 01:52:27.499755,0 days 00:00:44.697299,relu,6.349019988600632e-06,0.98,0.9999,1.7640717516463393e-05,0.3803131384448751,64,tiny,False,True,0.1148400459668159,PRUNED
158,158,1.0,2023-04-27 01:52:27.500757,2023-04-27 01:53:15.988676,0 days 00:00:48.487919,tanh,0.00020431125286120882,0.999,0.9,5.007249658248763e-05,0.36258089818140127,32,small,True,False,0.11039932830107926,PRUNED
159,159,42.0,2023-04-27 01:53:15.989676,2023-04-27 01:54:10.035678,0 days 00:00:54.046002,tanh,4.4862381239670014e-06,0.95,0.999,1.0004489238971915e-05,0.3339187986767763,256,large,True,False,0.10556000347151624,PRUNED
160,160,1.0,2023-04-27 01:54:10.036677,2023-04-27 01:55:00.660764,0 days 00:00:50.624087,tanh,1.3481697146870035e-05,0.999,0.9,1.4033650258215359e-05,0.4113475742884177,64,large,False,True,0.12689425557554024,PRUNED
161,161,1.0,2023-04-27 01:55:00.661763,2023-04-27 01:55:51.172858,0 days 00:00:50.511095,tanh,2.3637668339306258e-06,0.999,0.9,2.0273978310027136e-05,0.30302516260606815,64,large,True,False,0.22512492983162416,PRUNED
162,162,35.0,2023-04-27 01:55:51.173862,2023-04-27 01:56:42.441409,0 days 00:00:51.267547,tanh,3.1646587027486753e-06,0.999,0.9,2.448685136134833e-05,0.3541660351181122,64,large,True,False,0.2791296471386089,PRUNED
163,163,4.0,2023-04-27 01:56:42.442409,2023-04-27 01:57:33.203835,0 days 00:00:50.761426,tanh,1.5483675563571524e-06,0.999,0.9,1.2396180070780555e-05,0.973304389295001,64,large,True,False,0.2429496614034743,PRUNED
164,164,81.0,2023-04-27 01:57:33.205837,2023-04-27 01:58:55.061329,0 days 00:01:21.855492,tanh,5.683936663347346e-06,0.9,0.9,1.6536173780689033e-05,0.3248233892912145,64,large,True,False,0.25968695725808216,COMPLETE
165,165,1.0,2023-04-27 01:58:55.063329,2023-04-27 01:59:45.431013,0 days 00:00:50.367684,tanh,8.033479602171377e-06,0.9,0.9,1.6078677776860167e-05,0.3182781313542678,64,large,True,False,0.31101699454800696,PRUNED
166,166,1.0,2023-04-27 01:59:45.432013,2023-04-27 02:00:35.160340,0 days 00:00:49.728327,relu,5.095467673378553e-06,0.9,0.9,0.00029088170291755597,4.144364293353017,16,small,True,False,0.10048296732537733,PRUNED
167,167,1.0,2023-04-27 02:00:35.161340,2023-04-27 02:01:27.204101,0 days 00:00:52.042761,tanh,9.672269447355415e-06,0.9,0.99,1.1590645266691437e-05,0.38013892200887883,1024,large,True,False,0.2556580649061207,PRUNED
168,168,0.0,2023-04-27 02:01:27.205101,2023-04-27 02:02:22.498212,0 days 00:00:55.293111,tanh,5.834812596856737e-06,0.9,0.999,1.432472969678708e-05,0.33322244417893454,128,large,True,False,0.11853028830392416,PRUNED
169,169,1.0,2023-04-27 02:02:22.499208,2023-04-27 02:03:10.206907,0 days 00:00:47.707699,relu,2.3795987482804472e-05,0.9999,0.9,1.8577345925092e-05,0.35247976076042115,64,small,False,True,0.29711711125261975,PRUNED
170,170,1.0,2023-04-27 02:03:10.207908,2023-04-27 02:04:00.404485,0 days 00:00:50.196577,tanh,2.1939070730834586e-06,0.98,0.9,2.8230566233710482e-05,0.30222516722935977,64,large,True,False,0.1085973430008673,PRUNED
171,171,1.0,2023-04-27 02:04:00.406483,2023-04-27 02:04:50.904417,0 days 00:00:50.497934,tanh,4.1965220899649284e-06,0.999,0.9,2.288589310994288e-05,0.621173967708723,64,large,True,False,0.26796660150556956,PRUNED
172,172,1.0,2023-04-27 02:04:50.905418,2023-04-27 02:05:42.325148,0 days 00:00:51.419730,tanh,0.0015129739600397499,0.999,0.9,6.277476568463415e-05,0.3224101155649156,64,large,True,False,0.24206157700457204,PRUNED
173,173,1.0,2023-04-27 02:05:42.326147,2023-04-27 02:07:03.686826,0 days 00:01:21.360679,tanh,3.5361550494787502e-06,0.999,0.9,1.672498517999096e-05,0.37114513472355837,64,large,True,False,0.1846078873945964,COMPLETE
174,174,1.0,2023-04-27 02:07:03.688823,2023-04-27 02:07:55.743470,0 days 00:00:52.054647,tanh,6.773477185126207e-06,0.999,0.9,1.3117386676784306e-05,0.3429160029215852,32,large,True,False,0.2574182400075434,PRUNED
175,175,71.0,2023-04-27 02:07:55.744468,2023-04-27 02:09:13.952849,0 days 00:01:18.208381,tanh,1.3625296375235675e-06,0.9,0.999,2.0059733595583272e-05,0.3969526256653525,64,large,True,False,0.21360769473617713,COMPLETE
176,176,1.0,2023-04-27 02:09:13.954851,2023-04-27 02:10:04.435679,0 days 00:00:50.480828,tanh,1.3390741701854118e-06,0.9,0.999,2.1179939404285143e-05,0.6669146665981507,64,large,True,False,0.21715753160256784,PRUNED
177,177,1.0,2023-04-27 02:10:04.436676,2023-04-27 02:10:55.238167,0 days 00:00:50.801491,tanh,1.8082278518594138e-06,0.9,0.999,1.1153459480577992e-05,0.5778107496476368,64,large,True,True,0.235466434860802,PRUNED
178,178,1.0,2023-04-27 02:10:55.239171,2023-04-27 02:11:43.085613,0 days 00:00:47.846442,relu,1.3105934890164055e-06,0.9,0.999,1.5087152411225038e-05,0.3928145953242333,1024,small,False,False,0.21137380120704277,PRUNED
179,179,1.0,2023-04-27 02:11:43.086615,2023-04-27 02:12:34.405193,0 days 00:00:51.318578,tanh,2.509861206043435e-06,0.9,0.999,1.9080851347495953e-05,0.44366511556281685,64,large,True,False,0.2009684710174713,PRUNED
180,180,1.0,2023-04-27 02:12:34.407192,2023-04-27 02:13:24.065095,0 days 00:00:49.657903,tanh,2.018193388615148e-06,0.95,0.999,2.978206116042037e-05,0.4112873980184574,512,large,True,False,0.11357708146483517,PRUNED
181,181,48.0,2023-04-27 02:13:24.066093,2023-04-27 02:14:15.745212,0 days 00:00:51.679119,tanh,2.9851860509962173e-06,0.999,0.9,1.2823035713819205e-05,0.49044519835876443,64,large,True,False,0.22053421871442325,PRUNED
182,182,1.0,2023-04-27 02:14:15.746212,2023-04-27 02:15:06.263429,0 days 00:00:50.517217,tanh,4.891794390047337e-06,0.9999,0.9,2.500332412080912e-05,0.369587394582635,64,large,True,False,0.24783184046497064,PRUNED
183,183,1.0,2023-04-27 02:15:06.264430,2023-04-27 02:15:56.791800,0 days 00:00:50.527370,tanh,8.63618006591143e-06,0.995,0.99,1.6523128971038094e-05,0.3345701009197025,64,large,True,False,0.2747577653368234,PRUNED
184,184,26.0,2023-04-27 02:15:56.793806,2023-04-27 02:16:51.844725,0 days 00:00:55.050919,tanh,1.1937871824061096e-05,0.99,0.995,1.9740854374023797e-05,1.1247488235587215,64,large,True,False,0.23237254281955874,PRUNED
185,185,38.0,2023-04-27 02:16:51.845723,2023-04-27 02:17:43.399206,0 days 00:00:51.553483,tanh,1.6113826949554824e-06,0.98,0.999,0.0010633413040712957,0.3552363126216264,64,large,True,True,0.10495201514279756,PRUNED
186,186,58.0,2023-04-27 02:17:43.401204,2023-04-27 02:18:31.678084,0 days 00:00:48.276880,relu,3.8453485043100895e-06,0.999,0.9,1.1272693922139698e-05,0.315890628732618,128,small,False,False,0.10964201972576895,PRUNED
187,187,1.0,2023-04-27 02:18:31.679080,2023-04-27 02:19:15.618992,0 days 00:00:43.939912,tanh,1.0077995896825864e-06,0.999,0.9,1.0004872293199431e-05,0.843524643003111,32,tiny,True,False,0.20778801378891062,PRUNED
188,188,4.0,2023-04-27 02:19:15.619992,2023-04-27 02:20:06.383890,0 days 00:00:50.763898,tanh,2.838740484600368e-06,0.9,0.9999,1.4472593735873527e-05,0.7077663935599848,64,large,True,False,0.12238239608657438,PRUNED
189,189,1.0,2023-04-27 02:20:06.384896,2023-04-27 02:20:55.217962,0 days 00:00:48.833066,tanh,6.279807908383508e-06,0.999,0.98,1.289184037158043e-05,0.3960056926408272,1024,large,False,True,0.11488858968868494,PRUNED
190,190,1.0,2023-04-27 02:20:55.219959,2023-04-27 02:21:44.130254,0 days 00:00:48.910295,relu,1.2320735488493485e-06,0.95,0.9,1.5080508187570158e-05,1.3559143152211504,64,small,True,False,0.22217086435849573,PRUNED
191,191,6.0,2023-04-27 02:21:44.131252,2023-04-27 02:22:39.749692,0 days 00:00:55.618440,tanh,2.5840090792476404e-06,0.999,0.9,1.3566118772648384e-05,0.3387368203830367,64,large,True,False,0.2648909952201436,PRUNED
192,192,58.0,2023-04-27 02:22:39.750692,2023-04-27 02:23:31.414557,0 days 00:00:51.663865,tanh,1.930465548087336e-06,0.999,0.9,1.7482685278656215e-05,0.32459066950581655,64,large,True,False,0.28687160669843237,PRUNED
193,193,42.0,2023-04-27 02:23:31.415559,2023-04-27 02:24:54.108336,0 days 00:01:22.692777,tanh,3.2462770099864678e-06,0.999,0.9,2.200179711816917e-05,3.0716130816553444,64,large,True,False,0.26473366087097,COMPLETE
194,194,0.0,2023-04-27 02:24:54.110335,2023-04-27 02:25:48.890903,0 days 00:00:54.780568,tanh,4.013816949976118e-06,0.999,0.9,2.2974734879702227e-05,3.5217795299906482,64,large,True,False,0.2572413751589712,PRUNED
195,195,7.0,2023-04-27 02:25:48.891903,2023-04-27 02:26:43.892636,0 days 00:00:55.000733,tanh,5.436228809358671e-06,0.999,0.9,3.268871524124457e-05,2.958865013290505,64,large,True,False,0.24850222061945787,PRUNED
196,196,59.0,2023-04-27 02:26:43.893636,2023-04-27 02:28:02.670878,0 days 00:01:18.777242,tanh,3.452750643047743e-06,0.9999,0.999,4.018959839819532e-05,1.578388283736621,128,large,True,False,0.15763072775834788,COMPLETE
197,197,50.0,2023-04-27 02:28:02.671878,2023-04-27 02:28:53.131918,0 days 00:00:50.460040,tanh,3.268153053424345e-06,0.9999,0.999,2.6268104894540008e-05,0.7838128518104888,128,large,True,False,0.1556276934383057,PRUNED
198,198,1.0,2023-04-27 02:28:53.132918,2023-04-27 02:29:42.658401,0 days 00:00:49.525483,tanh,0.00011052411352292484,0.9999,0.999,3.7741398294409705e-05,1.8604556092442899,128,large,True,False,0.13779300232231562,PRUNED
199,199,4.0,2023-04-27 02:29:42.659401,2023-04-27 02:30:32.499374,0 days 00:00:49.839973,tanh,2.147632870922731e-06,0.9999,0.999,2.1365273546004573e-05,1.4297793320510621,128,large,True,True,0.19440677448447585,PRUNED
200,200,1.0,2023-04-27 02:30:32.501373,2023-04-27 02:31:24.915511,0 days 00:00:52.414138,relu,9.18880978207623e-06,0.9999,0.999,4.355847005824792e-05,1.6395951496518377,128,large,False,False,0.1039829898146923,PRUNED
201,201,25.0,2023-04-27 02:31:24.916510,2023-04-27 02:32:21.713124,0 days 00:00:56.796614,tanh,4.854070069533947e-06,0.999,0.9,1.8797484411961837e-05,1.3048739556456888,64,large,True,False,0.16329177143819648,PRUNED
202,202,1.0,2023-04-27 02:32:21.714125,2023-04-27 02:33:13.551983,0 days 00:00:51.837858,tanh,1.6001641088388519e-06,0.98,0.999,2.8165221408280543e-05,0.8965510467861213,32,large,True,False,0.2325180261496058,PRUNED
203,203,1.0,2023-04-27 02:33:13.553986,2023-04-27 02:34:02.698119,0 days 00:00:49.144133,tanh,3.497921611459303e-06,0.9999,0.9,1.1585989677241897e-05,1.1174504578169915,256,large,True,False,0.1083166407689052,PRUNED
204,204,1.0,2023-04-27 02:34:02.699120,2023-04-27 02:34:51.685304,0 days 00:00:48.986184,tanh,7.031161768574985e-06,0.999,0.9,2.271525326519528e-05,1.6534258079836832,1024,large,True,False,0.17679386068750055,PRUNED
205,205,1.0,2023-04-27 02:34:51.686305,2023-04-27 02:35:38.318044,0 days 00:00:46.631739,tanh,2.491228051704585e-06,0.999,0.999,1.6882731288433067e-05,2.3828872189792523,128,small,True,False,0.10075516151797383,PRUNED
206,206,61.0,2023-04-27 02:35:38.319046,2023-04-27 02:36:32.777987,0 days 00:00:54.458941,tanh,4.362760583351713e-05,0.999,0.9,1.0008566528357848e-05,1.2501895530280167,64,large,True,False,0.11696180963593399,PRUNED
207,207,1.0,2023-04-27 02:36:32.778987,2023-04-27 02:37:26.791415,0 days 00:00:54.012428,tanh,5.0270960170501934e-06,0.95,0.99,1.9707089268119792e-05,2.0710261807050103,16,large,True,True,0.14278251391681307,PRUNED
